"key","value"
"stuart_delivery","الاستفادة من عامل ستيوارت تسليم \ 'ق كبير باستخدام بيانات اعتماد حساب ستيوارت بك."
"agent_signup","المشرف يمكن تحديد قالب مخصص التي سيتم عرضها على وكلاء خلال الاشتراك."
"customer_signup","المشرف يمكن تحديد قالب مخصص التي سيتم عرضها للعملاء خلال الاشتراك."
"beauty","تمكين العملاء من الحصول على التعيينات في المنزل أو في صالون باستخدام خدمات تجميل."
"taxi","टैक्सी"
"agent_earning","تتبع الأرباح وكيلك وتسعير العملاء مع إعدادات حكم شكلي."
"laundry","كامل بيك اب الغسيل ومهمة تسليم عن طريق دمج خدمات الغسيل."
"home_service","خدمات منزلية هو التطبيق لعملائك لجعل الحجوزات الخدمة."
"car_wash","غسيل السيارات التطبيق يساعد الزبائن حجز الخدمات الخاصة بك على الفور."
"customer_app","بناء الخاصة التطبيق التي تواجه العملاء وتكوين التسعير، والمواضيع والتسويقي."
"agent_rating","يمكن للوكلاء تقيم الزبائن بعد الانتهاء من المهمة، مشاهدتها من قبل المديرين."
"barcode","يمكن للوكلاء مسح يتم تعيين الباركود والمهمة ذات الصلة تلقائيا."
"bumble","Bumbl يتحرك المعلومات بين تطبيقات الويب الخاصة بك تلقائيا، أتمتة العمليات الخاصة بك."
"workforce","يتيح هذا التطبيق لك لجعل استخدام الراقية كشف الوجه وتقنية التعرف على وكيل موبايل التطبيق لتأكيد هوية من قوة العمل الخاصة بك. كل علامة وكيل تايم إلى واجب، ثم التطبيق سوف يؤدي الكاميرا لتحديد الوقت الحقيقي من وكيل"
"sub_desc","تطبيقات لتحل احتياجات عملك."
"Utility","خدمة"
"Integration","دمج"
"Categories","الاقسام"
"chat","دردشة"
"branded_app","تطبيقات وكيل وصفت"
"kato_powered_by","مشغل بواسطة"
"gloria","تتكامل مع غلوريا الغذاء"
"Beauty_Services","الخدمات الجمال"
"Taxi_Services","سيارات الأجرة"
"Laundry_Services","خدمات الغسيل"
"Home_Services","خدمات منزلية"
"Car_Wash_Services","خدمات غسل السيارات"
"Customer_Business_Apps","تطبيقات الأعمال العملاء"
"Scan_to_Assign","المسح الضوئي إلى تعيين"
"Workforce_Identity_Management","إدارة الهوية القوى العاملة"
"fugu_chat_integration","دردشة فوجو التكامل"
"ADVANCED_ANALYTICS","تحليلات متقدمة"
"Customer_Signup","الاشتراك العملاء"
"interested","انا مهتم!"
"please_confirm","يرجى تأكيد"
"this_will","هذا سوف"
"ro_for_acc","الطريق الأمثل لحسابك"
"app_invoice_for_acc","التطبيق وحدة Invoiceing لحسابك"
"not","ليس"
"allow_your_agent_create_task","إنشاء مهمة من التطبيق وكيل"
"number_masking_for_account","عدد اخفاء لحسابك"
"ro_activate","هذا وسوف تفعيل الطريق الأمثل على حسابك."
"ro_deactivate","وهذا تعطيل الطريق الأمثل على حسابك."
"app_invoice_activate","وهذا تعطيل التطبيقات الفواتير وحدة لحسابك."
"app_invoice_deactivate","وهذا تعطيل التطبيقات الفواتير وحدة لحسابك."
"create_task_from_driver_activate","هذا وسوف تفعيل إنشاء مهمة من وكيل التطبيقات."
"create_task_from_driver_deactivate","وهذا تعطيل إنشاء مهمة من وكيل التطبيقات."
"number_masking_for_account_activate","هذا وسوف تفعيل عدد إخفاء لحسابك."
"number_masking_for_account_deactivate","وهذا تعطيل عدد إخفاء لحسابك."
"vendor_form_for_your_account_activate","هذا وسوف تفعيل استمارة الحجز لحسابك."
"vendor_form_for_your_account_deactivate","وهذا تعطيل استمارة الحجز لحسابك."
"PARSING_FOR_ACCOUNT_activate","هذا وسوف تفعيل البريد الإلكتروني في التحليل لحسابك"
"PARSING_FOR_ACCOUNT_deactivate","وهذا تعطيل البريد الإلكتروني في التحليل لحسابك"
"app_side_caching_for_your_account_activate","هذا وسوف تفعيل التطبيقات غير متصل المزامنة لحسابك."
"app_side_caching_for_your_account_deactivate","وهذا تعطيل التطبيقات غير متصل المزامنة لحسابك."
"customer_email_tracking_for_your_account_activate","هذا وسوف تفعيل العملاء البريد الإلكتروني تتبع لحسابك"
"customer_email_tracking_for_your_account_deactivate","وهذا تعطيل تتبع العملاء البريد الإلكتروني لحسابك."
"driver_schedule_activate","هذا وسوف تفعيل الجدول وكيل لحسابك."
"driver_schedule_deactivate","وهذا تعطيل الجدول الزمني وكيل لحسابك."
"earning_pricing_activate","هذا وسوف تفعيل ربحية والتسعير لحسابك."
"earning_pricing_deactivate","وهذا تعطيل ربحية والتسعير لحسابك."
"vendor_form_for_your_account","حجز نموذج لحسابك"
"your_SMS_Account","حساب SMS الخاصة بك"
"Email_Parsing_for_account","توزيع البريد الإلكتروني لحسابك."
"app_side_caching_for_your_account","التطبيق غير متصل المزامنة لحسابك."
"customer_email_tracking_for_your_account","العملاء تتبع البريد الإلكتروني لحسابك."
"Schedule_for_your_account","الجدول الزمني لحسابك."
"Jugnoo_Delivery_Integration","Jugnoo التكامل تسليم."
"CONTACT_US_PRICING","الاتصال بنا لتحديد الأسعار"
"customer","زبون"
"ONLY_PICKUP","البيك اب فقط"
"ONLY_DELIVERY","التسليم فقط"
"TASK_TEMPLATE","TASK TEMPLATE"
"PICKUP_TASK","قالب العمل لاقط"
"DELIVERY_TASK","قالب مهمة تسليم"
"LOGIN_REQUIRED","تسجيل الدخول مطلوب"
"AUTO_ASSIGNED","AUTO تعيين ENABLED"
"ALLOW_AUTO_FILL","تسمح AUTO ملء معلومات"
"ICON_TEXT","وهذا الرمز تكون مرئية على صفحة تسجيل الدخول (إن وجد)"
"ORDER_ICON_TEXT","وهذا الرمز تكون مرئية على صفحة الطلب / النموذج في وسط الشاشة على شريط التنقل."
"ADD_FIRST","اضافة الأولى"
"PRODUCT","المنتج"
"ADD_SUB_CATEGORY","إضافة الفئة الفرعية"
"ADD_PRODUCTS","إضافة المنتجات"
"NEXT_ARROW_MSG","انقر فوق السهم بجانب فئة لإضافة فئات فرعية / المنتجات."
"NAME_IS_REQUIRED","مطلوب اسم"
"DROP_DRAG","السحب والإفلات الصور، أو"
"FROM_PC"," من الكمبيوتر"
"IMAGE_IS_REQUIRED","مطلوب صورة"
"PRODUCT_NAME","اسم المنتج"
"PRODUCT_NAME_IS_REQUIRED","مطلوب اسم المنتج"
"BASE_UNIT","وحدة قاعدة"
"BASE_UNIT_IS_REQUIRED","مطلوب حدة قاعدة"
"PRICE","السعر"
"PRICE_IS_REQUIRED","مطلوب السعر"
"UPLOAD_PRODUCT_IMAGE","تحميل صورة المنتج"
"PRODUCT_IMAGE_IS_REQUIRED","مطلوب صورة المنتج"
"SEARCH_PROMO","بحث الترقيات"
"CATALOG_TITLE","فهرس"
"LAYOUT","نسق"
"PRICING","التسعير"
"PRODUCTS","منتجات"
"MISCELLANEOUS","متنوع"
"WELCOME_BUSINESS_SETUP","مرحبا بك في الإعداد تطبيقات الأعمال """
"SET_PRICING","مجموعة التسعير"
"ADD_PRODUCT_TO","إضافة المنتج ل"
"ADD_PRODUCT","إضافة المنتج"
"SEARCH_CAT","البحث التصنيف"
"ADD_FIRST_product","إضافة الأول المنتج"
"ORDER_SUMMARY","ملخص الطلب"
"STREET_ADDRESS","عنوان الشارع"
"CASH_COLLECTED","النقدية التي سيتم جمعها"
"HAS_RETURN","له العودة"
"DUPLICATE_DELIVERY_MSG","هل أنت متأكد أنك تريد أن تأمر التسليم دون نقطة التسليم (ق)؟"
"NO_DELIVERY","عدد الولادات لهذا النظام"
"RECHARGE_WALLET","يرجى إعادة شحن المحفظة"
"DEBT_MSG","Jugnoo الديون الحالية التاجر {{}} vendorDebt هو أكثر من القيمة المسموح بها. من فضلك اطلب من التاجر لإعادة شحن محفظته، ثم انقر على الزر تسوية لمواصلة وضع النظام."
"SETTLE","تستقر"
"TELECALLER","Telecaller"
"MERCHANT_NAME","اسم التاجر"
"LOADING_REQUIRED","تحميل مطلوب"
"DROPOFF_POINT","يتجمعوا نقطة"
"UNLOADING_REQUIRED","تفريغ المطلوبة"
"ADD_DROPOFF_POINT","أضف يتجمعوا POINT"
"BIKE","دراجة هوائية"
"MINI_TRUCK","مصغرة شاحنة"
"RETURN_REQUIRED","عودة مطلوب"
"SCHEDULE_FOR_LATER","جدولة لوقت لاحق؟"
"APPLY","تطبيق"
"SET_ALTERNATE_NO","إضافة إلى الهاتف البديل رقم"
"CREATE_ORDER","إنشاء النظام"
"MAP","خريطة"
"ORDER_HISTORY","تاريخ الطلب"
"SUGGESTED_ADDRESSES","عناوين مقترحة"
"DRIVER_DETAILS","تفاصيل السائق"
"FARE","أجرة"
"ACTION_FAILED","العمل: فشل!"
"NOTIFICATION","إعلام"
"ADD_NEW_OFFERING","إضافة طرح جديد"
"OFFERING_NAME","OFFERING الاسم"
"OFFERING_NAME_REQUIRED","مطلوب اسم الطرح"
"SELECT_APP","اختر التطبيقات التجارية"
"DOES_CATALOG_HAVE","لديه الكتالوج الخاص بك ..."
"CATEGORIES_AND_PRODUCTS","الفئات والمنتجات"
"PRODUCTS_ONLY","المنتجات فقط"
"CATALOG_NOT_ENABLED_MSG","لم يتم تمكين التسويقي لهذا الطرح."
"BASE_PRICE_REQUIRED","مطلوب قاعدة الأسعار"
"BASE_PRICE","السعر الأساسي"
"GEO_FENCE_PRICING","التسعير الجغرافية السياج القائم"
"SET_DIFF_GEO_FENCE_PRICING","تعيين تسعير مختلفة لمختلف الجغرافية الأسوار"
"GEO_FENCE_REQUIRED","مطلوب الجغرافية السياج"
"CHANGE_PRICE_ANOTHER_GEO","تغيير التسعير لجيو سياج آخر"
"NOMORE_GEOFENCE","لا مزيد من الجغرافية سياج متاح"
"ENTER_BASEPRICE","أدخل الأسعار قاعدة"
"BASIC_DESC_PRODUCT","وصف الأساسية للمنتج"
"KILO_LITRES_QUANTITY","كجم، لتر، والكمية، الخ"
"STANDARD_PRICE_PRODUCT","سعر قياسي للمنتج"
"APP_SETTINGS","إعدادات التطبيقات"
"GENERAL_APP_SETTINGS","إعدادات التطبيقات العامة"
"SOCIAL_PLUGINS","الإضافات الاجتماعية"
"VERIFICATION","التحقق"
"VERIFICTION_VIA_OTP","التحقق عن طريق كلمة مرور لمرة واحدة"
"PAYMENT","دفع"
"ENABLE_CREDIT","تمكين الائتمان"
"PROMO_FEATURE","ميزة الترويجي"
"REFERAL_FEATURE","ميزة الإحالة"
"REFERAL_COMBO","توليفة الإحالة"
"REFERAL_COMBO_RQD","مطلوب مجموعة Referal"
"SHARE_MSG","رسالة سهم"
"SHARE_MSG_RQD","مطلوب رسالة سهم"
"FB_SHARE_MSG","رسالة سهم الفيسبوك"
"FB_SHARE_MSG_RQD","مطلوب رسالة الفيسبوك حصة"
"SHARE_IMG","مشاركة الصورة"
"SHARE_IMG_RQD","مطلوب حصة صورة"
"TAXES","الضرائب"
"SERVICE_TAX","ضريبة الخدمات"
"SERVICE_TAX_RQD","مطلوب ضريبة الخدمة"
"IS_RQD","مطلوب"
"OFFERING_SETTINGS","إعدادات الطرح"
"GEN_OFFERING_SETTINGS","إعدادات الطرح العام"
"FORCE_PICKUP","قوة البيك اب والشحن"
"ASSIGNMENT","تعيين مهمة"
"MANDATORY_DESTINATION","وجهة إلزامية"
"DESTINATION_BEFORE_RIDE","سيطلب الوجهة قبل طلب ركوب"
"ENABLE_SCHEDULING","تمكين ركوب جدولة"
"SCHEDULING_NUMBER_RQD","مطلوب جدولة الوقت"
"TIME_GREATER_MSG","يجب جدولة الوقت تكون أكبر من أو تساوي 30 دقيقة"
"SHOW_WAIT_SCR","مشاهدة شاشة الانتظار"
"WAIT_SCR_TIME_RQD","مطلوب انتظار الوقت الشاشة"
"TIME_GREATER_MSG_SEC","يجب انتظار الوقت الشاشة تكون أكبر من أو يساوي 30 ثانية."
"THEME_SET","إعدادات موضوع"
"APP_ICON","التطبيق أيقونة"
"MAP_THEME","خريطة الموضوع"
"INVALID_CODE","رمز اللون غير صالح"
"RATING_REVIEW","تقييم واستعراض"
"CANCELLATION_CONFIGURATION","تكوين إلغاء"
"ALLOW_CANCCELLATION","السماح إلغاء العمل على الخيار المحدد (ق)"
"ON_SELECTED_OPTION","على الخيار المحدد"
"OTHER_SETTINGS","اعدادات اخرى"
"PREFILL_DATA","بيانات المستخدم ملء مسبق"
"SHOW_SERVICE_PROVIDERS","مقدمي خدمة مشاهدة"
"CALL_TASK_AS","مهام الدعوة كما"
"LAYOUT_TYPE","نوع تخطيط"
"ENTER","أدخل"
"SCHEDULE_TIME","جدولة الوقت"
"IN_MINUTES","في دقائق"
"WAITING_SCREEN_TIME","وقت الانتظار الشاشة"
"IN_SECONDS","في ثوان"
"ALL_PRODUCTS","جميع المنتجات"
"ALL_SUB_CATEGORY","جميع الأقسام الفرعية"
"SUB_CATEGORY","فئات فرعية"
"BASIC_DESC","وصف الأساسية"
"RANDOM_STRING","سلسلة عشوائية"
"NAME_COMBINATION","اسم المختلط"
"WHITE","أبيض"
"BLACK","أسود"
"add_from_library","إضافة من المكتبة"
"create_custom","إنشاء مخصص"
"your_template","قوالب الخاص بك"
"fleet_can","يمكن الوكيل"
"FIELD_TYPE","نوع الحقل"
"ACCOUNT_PROFILE","PROFILE"
"RETYPE_PASSWORD","أعد إدخال كلمة السر"
"ACCOUNT_INFORMATION","معلومات الحساب"
"COMPANY_NAME","ما هو اسم شركتك"
"COMPANY_ADDRESS","ما هو عنوان لشركتك"
"COUNTRY","بلد"
"DISPLAY_IMAGE","هذه الصورة ليست للعرض"
"COMPANY_LOGO","شعار الشركة"
"PICTURE","وكيل صورة"
"AGENT_POPOVER_TEXT_1","يمكنك تعيين عرض الصور وكيل في القائمة> المزيد> وكيل> تحرير ضمن إجراءات."
"AGENT_POPOVER_TEXT_2","عرض الصور في القائمة> المزيد>"
"AGENT_POPOVER_TEXT_3","> تحرير ضمن الإجراءات."
"UPLOAD_NEW_IMAGE","تحميل صورة جديدة"
"DISPLAY_AGENT_NAME_AS","عرض وكيل اسم و"
"SET_DEFAULT_LANGUAGE","تعيين الافتراضي للغة"
"SELECT_LANGUAGE","اختار اللغة"
"ALLOW","السماح"
"TO_CREATE_TASK","إنشاء المهام"
"UNIT_PREFERENCES","تفضيلات وحدة"
"KILOMETER","كيلومتر"
"MILES","اميال"
"CHANGE_PASSWORD","تغيير كلمة السر"
"ENTER_CURRENT_PASSWORD","إدخل كلمة السر الحالية"
"CURRENT_PASSWORD","كلمة السر الحالية"
"NEW_PASSWORD","كلمة السر الجديدة"
"ENTER_NEW_PASSWORD","أدخل كلمة المرور الجديدة"
"CUSTOMIZE_AGENT","تخصيص النص وكيل كما"
"OLD_PASSWOWRD","كلمة المرور القديمة"
"BUSINESS_ADDRESS","عنوان العمل"
"SKIP?","تخطى؟"
"SORRY!_THIS_PASSWORD_LINK_IS_NO_LONGER_VALID","آسف! هذا الرابط كلمة المرور لم يعد صالحا:"
"BACK_TO_LOGIN","الرجوع إلى تسجيل الدخول"
"CREATE_PASSWORD","إنشاء كلمة المرور"
"SET_PASSWORD","إنشاء كلمة مرور حسابك"
"WELCOME","مرحبا بكم في Tookan،"
"FORGOT_PASSWORD?","هل نسيت كلمة المرور؟"
"LOGIN","تسجيل الدخول ICON"
"DONT_HAVE_AN_ACCONT","لم يكن لديك حساب؟"
"CREATE_NEW_HERE","إنشاء جديد هنا"
"RESET_IT","إعادة تعيينها"
"RESET_PASSWORD","إعادة تعيين كلمة المرور"
"ENTER_YOUR_EMAIL_TO_RECEIVE_INSTRUCTIONS_ON_HOW_TO_RESET_YOUR_PASSWORD","أدخل عنوان بريدك الإلكتروني للحصول على تعليمات حول كيفية إعادة ضبط كلمة المرور الخاصة بك."
"CREATE_ACCOUNT_FOR_FREE","إنشاء حساب للحصول على الحرة"
"ALREADY_HAVE_AN_ACCOUNT","هل لديك حساب"
"BY_PROCEEDING_TO_CREATE_YOUR_ACCOUNT_YOU_AGREEING_TO_OUR_TERMS_OF_SERVICES_AND_PRIVACY_POLICY","قبل الشروع في إنشاء حسابك، فإنك توافق على شروطنا للServicce وسياسة الخصوصية."
"TERMS_&_CONDITIONS","البنود و الظروف"
"GO_TO_APP","الذهاب إلى التطبيقات"
"REGISTER","تسجيل"
"CALL","مكالمة"
"UPLOAD","تحميل"
"SET_LANGUAGE","لغة مجموعة"
"SELECT_DASHBOARD_LANGUAGE","تحديد لوحة تحكم اللغة"
"SELECT_TRACKING_PANEL_LANGUAGE","يتعقب لوحة اللغة"
"Web_Push_Notifications","الإخطارات دفع على شبكة الإنترنت"
"DISABLE","تعطيل"
"CUSTOMIZE_AGENT_TOOLTIP","ندعو لهم وكلاء والفنانين أو مقدمي الخدمة؟ تخصيص نص العرض هنا، وسوف تتغير في كل مكان في لوحة القيادة وفقا لذلك."
"search_placeholder","تحديد أو البحث في البلد .."
"DEFAULT_DASHBOARD_VIEW","افتراضي لوحة عرض"
"MAP_VIEW","عرض الخريطة"
"LIST_VIEW","عرض القائمة"
"SEARCH_CUSTOMER","البحث العملاء"
"UNABLE_TO_AUTO_ASSIGN","غير قادر على إسناد السيارات"
"AUTO_ASSIGNING","تكليف السيارات"
"NO_AGENT","لا الوكيل متاحة"
"VERSION","الإصدار"
"BATTERY","البطارية"
"DEVICE","جهاز"
"NA","NA"
"IOS","دائرة الرقابة الداخلية"
"ANDROID","ذكري المظهر"
"AGENT_ID","ID الوكيل"
"AGENT_NOT_OPTIMIZED","لا هو الأمثل طريق الوكيل."
"OPTIMIZE_NOW","تحسين الآن"
"ALL_INCLUSIVE","الجميع مشمول"
"HELP_OUTLINE","help_outline"
"CUSTOM","العادة"
"DURATION","المدة الزمنية"
"VALUE_REQUIRED","مطلوب هذه القيمة."
"VIEW_EDIT","وكيل يمكن عرض وتحرير"
"SELECT_TAGS","اختر الكلمات"
"TAG_NAME","TAG اسم"
"OFF_DUTY","خارج الخدمه"
"ON_DUTY","في الخدمة"
"EDIT_AGENT","تحرير الوكيل"
"BLOCK","منع"
"INFO","معلومات"
"VIEW_ALL","عرض جميع"
"NO_TASK_AVAILABLE","المهمة ليست متوفرة لهذا اليوم"
"ASSIGNED","تعيين"
"UNASSIGNED","غير المعينة"
"SHOW_MORE","أظهر المزيد"
"EXPORT_PDF","تصدير وPDF"
"EXPORT_CSV","التصدير، CSV"
"SHOW_ON_MAP","عرض على الخريطة"
"retry","إعادة المحاولة"
"no_recipient","لا مستلم"
"ACTIVE","نشيط"
"TOTAL","مجموع"
"PUT_OFF_DUTY","وضع خارج الخدمة"
"iOS_TEXT","دائرة الرقابة الداخلية"
"HELP_TEXT_5","يجب تسجيل الدخول على التطبيقات النقالة لتصبح عاطلة / نشطة."
"SEARCH_AGENTS","بحث"
"LEFT","اليسار"
"SHOW_TRAFFIC_LAYER","عرض طبقة حركة المرور"
"HIDE_COMPLETED_TASKS","إخفاء المهام المكتملة"
"SHOW_DARK_MAP","اعرض الخارطة الظلام"
"CHECK_CIRCLE","check_circle"
"RADIO_BUTTON","radio_button_unchecked"
"SHOW_SATELLITE","مشاهدة عرض القمر الصناعي"
"ARROW_DROP_DOWN","arrow_drop_down"
"ARROW_DROP_UP","arrow_drop_up"
"HIDE_OFFLINE","إخفاء كيل غير متصل"
"SHOW_TASKS_IN_CLUSTERS","إظهار المهام في مجموعات"
"SHOW_WEB_NOTIFICATION","مشاهدة الإخطارات الويب"
"SATELLITE","الأقمار الصناعية"
"ROUTED_TASKS","مهام توجيه"
"OTHER_TASKS","مهام اخرى"
"MOVING","متحرك"
"STOPPAGE","إضراب"
"TRAVELLED","سافر"
"Optimize_ROUTE","تحسين الطريق"
"VIEW_DETAILS","مشاهدة تفاصيل في جزء المهام"
"CONTENT_COPY","content_copy"
"PERSON_OUTLINE","person_outline"
"RECURRING_TASK","المهام المتكررة"
"VIEW_RECURRING_RULE","عرض حكم المتكررة"
"CUSTOMER_COMMENT","تعليق العملاء"
"ONE_ATTACHMENT","1 مرفق"
"ATTACHMENT","المرفق"
"S","الصورة"
"SHOW_PATH_HISTORY","مشاهدة التاريخ مسار"
"ALL_STOPS","كل توقف"
"DRIVER","سائق"
"DRIVER_PHONE","سائق الهاتف"
"TASK_VEHICLE","سيارة المهمة"
"TASK_SOURCE","المصدر مهمة"
"INACTIVE","غير نشط"
"MORE_INFO","مزيد من المعلومات"
"LESS_INFO","أقل معلومات"
"TRY_TOOKAN_NOW","محاولة Tookan لعملك الآن"
"FREE_SIGN_UP","تسجيل مجاني"
"ARRIVED","وصل"
"PARTIAL","جزئي"
"ACCEPTED","قبلت"
"STARTED","بدأت"
"INTRANSIT","في مرحلة انتقالية"
"DECLINED","رفض"
"ACKNOWLEDGED","اعترف"
"INPROGRESS","في تَقَدم"
"EFFICIENCY","نجاعة (٪)"
"PICKUP_DELIVERY","بيك اب وتسليم"
"SEEN_BY_AGENT","ينظر إليها من قبل وكيل"
"IGNORED","تجاهل"
"SUN","S"
"MON","M"
"TUE","تي"
"WED","W"
"TRU","تي"
"FRI","F"
"SAT","S"
"RECORDS_PER","تسجيلات لكل صفحة"
"ZERO_RECORDS","عرض 0-0 من 0 السجلات"
"SHOWING","عرض"
"ENTRIES","إدخالات"
"FILTERFROM","تصفيتها من"
"TOTAL_RECORDS","إجمالي السجلات"
"PAID","دفع"
"INVALID_VAL","قيمة غير صالحة"
"ENTER_PRICE","أدخل الأسعار"
"FACEBOOK","فيس بوك"
"SELECT_STATUS","اختر الحالة"
"DELETE_APPOINT","حذف موعد"
"DELETE_STOP","حذف توقف"
"EXPORT_STOP","توقف تصدير"
"STOP","توقف"
"CANCEL_STOP","إلغاء التوقف"
"CHANGE_STOP_STATUS","تغيير حالة التوقف"
"ALLOW_ALL","اسمح للكل"
"CHAR_REMAIN","الأحرف المتبقية"
"TRUE","صحيح"
"FALSE","خاطئة"
"ITEMS_SELECTED","العناصر المحددة"
"ITEM_SELECTED","العنصر المحدد"
"BY_AGENT","من قبل وكيل"
"SERCH_AGENTS","وكلاء البحث"
"IMPORT_AGENT","وكلاء استيراد"
"INPREGRESS","في تَقَدم"
"ACCEPTED_TEXT","قبلت المهمة."
"ACKNOWLEDGED_TEXT","اعترف المهمة."
"STARTED_TEXT","بدأ هذا المهمة."
"INPREGRESS_TEXT","وصلت إلى الوجهة."
"COMPLETED_TEXT","أنجزت المهمة بنجاح."
"FAILED_TEXT_1","ملحوظة مهمة كما فشل."
"FAILED_TEXT_2","تم تغيير حالة المهمة الفاشلة."
"CANCELLED_TEXT_1","ملحوظة مهمة لاغيا."
"CANCELLED_TEXT_2","ألغيت مهمة"
"DECLINED_TEXT","ورفض المهمة."
"NO_TASK","المهمة ليست متوفرة لهذا اليوم"
"CLEAR","واضح"
"EXPORT_TABLE","تصدير"
"ORDER_ID","رقم التعريف الخاص بالطلب"
"FILTER_COLUMNS","فلتر أعمدة"
"AGENT_NAME","اسم العميل"
"task_status","حالة المهمة"
"TODAY_TASKS","مهام اليوم"
"CUSTOM_SELECTION","اختيار مخصص"
"INCLUDE_TIMELINE","تشمل آخر الجدول الزمني"
"DUPLICATE","مكرر"
"FILTER_TASK","ابحث مع التسجيل"
"End_DATE","تاريخ الانتهاء"
"CHANGE","يتغيرون"
"EDIT_TASK","تحرير العمل"
"CHOOSE","اختيار أيقونة"
"TEMPLATE_CSV","اختيار قالب العمل، أن كنت تريد أن ترى في CSV."
"EMAIL_CC","تريد أن أرسل نسخة من أي شخص آخر على هذا البريد الإلكتروني؟"
"DELETE_THESE","كنت على وشك أن حذف هذه المهام."
"DELETE_THIS","كنت على وشك أن حذف هذه المهمة."
"TASK_CREATION","إنشاء مهمة من التطبيق"
"THIS_ALLOWS","يسمح هذا الخيار الجديد"
"UI_REVAMPING","تجديد UI من 'المقطع قالب ""مثل الصفحة مخصصة' قالب المهمة '"
"REVAMPING_TEXT","Tookan لديها الآن عمود مخصص ل ""الحقول المخصصة"" التي كانت تقع سابقا ضمن علامة التبويب ""العمل"". هذا العمود تحسين حديثا ديه خيارات أكثر من قبل."
"DATA_TYPES","، أنواع البيانات الجديدة في ""حقل مخصص"
"DAATA_TYPE_TEXT","يتم إضافة البيانات من نوع مثل الجداول في خيار ""حقل مخصص""."
"FILTER_OPTION","خيار ""الفلاتر"" في ""كل صفحة المهام"""
"FILTER_TEXT","يتم تقديم خيار ""الفلاتر"" إلى ""كل صفحة المهام"". هذا الخيار يمكن استخدامها لفرز من خلال مهام محددة وفقا لها ""البدء"" و ""النهاية"" التاريخ."
"TRACKING_STATUS","في حالة الارتباط تعقب العملاء"
"TRACKING_STATUS_TEXT","هذه الميزة لديه القدرة على إظهار أن ما إذا كان العميل قد فتح الرابط تتبع التقدم التسليم، أم لا."
"WEB_DASHBOARD","لوحة على شبكة الإنترنت هو الآن النقالة مجيب"
"WEB_DASHBOARD_TEXT","يمكن إدارة الأعمال / مالك الآن عرض لوحة القيادة Tookan على أي جهاز محمول مثل الهاتف الذكي، آي باد، الروبوت علامات التبويب، الخ"
"BULK_IMPORT","استيراد الجزء الأكبر من وكلاء عبر ملف .csv"
"BULK_IMPORT_TEXT","هذه الميزة تسمح للمستخدمين إضافة وكلاء في الذهاب واحد. يمكنك إنشاء ثم تحميل ملف CSV لجميع المعلومات عن وكلاء في ""القسم وكيل"" وTookan ل."
"INTEGRATIONS","التكاملات المختلفة"
"INTEGRATIONS_TEXT","أجرت بنجاح Tookan التكامل مع Zapier، Shopify، ساحة، قراء، Xero، عربد، GloriaFoods، البرسيم، OpenDining، بيناكل السلة، الخ"
"CUSTOM_WEBFORMS","نماذج الويب المخصصة"
"CUSTOM_WEBFORMS_TEXT","ويمكن للمستخدمين الآن خلق الخاصة بها ""نماذج الويب مخصص"". جميع المهام التي تم إنشاؤها في نماذج الويب ستضاف تلقائيا إلى علامة التبويب ""الذين لم يتم تعيينهم"" على لوحة القيادة."
"APRIL_20","20 ابريل"
"EXPORT","تصدير"
"START_DATE","تاريخ البدء"
"END_DATE","تاريخ الانتهاء"
"CHECK_ALL","تحقق من الكل"
"SET_AS_DEFAULT_TEMPLATE","إضافة إلى القالب الافتراضي"
"GETTING","الحصول على"
"AWAY","بعيدا"
"BULK_ASSIGN","السائبة تعيين"
"UNCHECK_ALL","الغاءالكل"
"ANALYTICS_AND_REPORTS","تحليلات وتقارير"
"REPORTS","تقارير"
"TEMP_ID","هوية شخصية"
"SUCCESSFUL_TASKS","المهام الناجحة"
"CANCELLED_TASKS","المهام ألغي"
"FAILED_TASKS","المهام الفاشلة"
"TOTAL_TASKS","مجموع المهام"
"ONTIME_TASKS","على المهام مرة"
"DELAYED_TASKS","المهام المتأخرة"
"INTRANSIT_TIME","Intransit الوقت (ساعات)"
"IDLE_TIME","الوقت الضائع (ساعات)"
"TOTAL_TIME","إجمالي الوقت (ساعات)"
"INTRANSIT_DISTANCE","Intransit المسافة (KM)"
"IDLE_DISTANCE","بعد الخمول (KM)"
"TOTAL_DISTANCE","مجموع المسافة (KM)"
"TIME_PRODUCTIVITY","الوقت الإنتاجية (٪)"
"TASK_PERFORMANCE","أداء المهمة"
"TASK_COMPLETION","إنجاز المهمة"
"TASK_COMPLETION_TITLE","رسم بياني يوضح المهام بنجاح ت / ق فشلت."
"TASK_PUNCTUALITY","الالتزام بالمواعيد المهمة"
"TASK_PUNCTUALITY_TITLE","رسم بياني يوضح تأخر المهام في الوقت المحدد ت / ق."
"EFFECTIVENESS","فعالية"
"TIME_BASED_ACTIVITY","الوقت على أساس النشاط"
"TIME_BASED_ACTIVITY_TITLE","رسم بياني يوضح إجمالي وقت أسطولا intransit ت / ق الخمول."
"DISTANCE_BASED_ACTIVITY","المسافة أساس النشاط"
"DISTANCE_BASED_ACTIVITY_TITLE","رسم بياني يوضح intransit مجموع الأسطول وبعد الخمول."
"TIME_BASED_PRODUCTIVITY","مرة واستنادا الإنتاجية"
