"key","value"
"FUGU_CHAT_AGENT","Fugu chat cho ứng dụng đại lý của bạn."
"FUGU_INTEGRATION_BUSINESS_YOUR","hội nhập Fugu cho ứng dụng doanh nghiệp của bạn."
"GET_IN_TOUCH_DEACTIVATE","Xin vui lòng liên lạc với chúng tôi để tắt add-on này."
"BECOME_A","Trở thành một"
"RECURRING_TASKS_CREATE_TEXT","Chọn thời gian khi công việc lặp đi lặp lại nên được tạo ra hàng ngày"
"CUSTOM_BUSINESS_SETUP","Tuỳ chỉnh App Business Cài đặt"
"APP_NAME","Tên ứng dụng"
"SENDER","Người gửi"
"EXOTEL_SID","ExotelSID"
"EXOTEL_TOKEN","ExotelToken"
"TWILIO","Twilio"
"PLIVO","Plivo"
"2_FACTOR","2 yếu tố"
"GUPSHUP","Gupshup"
"EXOTEL","Exotel"
"SMART_SMS","SMS thông minh"
"TASK_EARNING_HEADING","Nhiệm vụ Lãi cơ & Vật giá"
"TASK_EARNING_DESC_1","add-on này sẽ cho phép đại lý thu & giá cả của khách hàng phải được xác định cho mỗi nhiệm vụ sử dụng mẫu. Một thực đơn mới sẽ xuất hiện trong phần mẫu để cho phép bạn cấu hình nó là cài đặt. hỗ trợ trên"
"TASK_EARNING_DESC_2","ứng dụng phiên bản 3.0.7 trở lên."
"LAUNDRY","Giặt ủi"
"LAUNDRY_DESC_1","Giặt là một ứng dụng cho khách hàng của bạn để yêu cầu dịch vụ giặt ủi. lực lượng lao động của bạn có thể dễ dàng tích hợp với"
"LAUNDRY_DESC_2","tiếp nhận và hoàn thành đón giặt ủi và giao nhiệm vụ .. Không phát triển theo yêu cầu."
"RATING_HEADING","Đánh giá khách hàng của bạn"
"RATING_DESC_1","App trên hoàn thành xuất sắc nhiệm vụ. Xếp hạng được đưa ra bởi tác nhân có thể được xem trên bảng điều khiển trong phần khách hàng."
"MULTIPLE_ID","Nhiều ID email cho phép, cách nhau bằng dấu phẩy"
"ENTER_DISPLAY_NAME","Nhập tên hiển thị"
"ENTER_DESC","Nhập mô tả"
"ENTER_EMAIL","nhập Email"
"ENTER_PARTNER_TOKEN","Nhập Partner Mã"
"ENTER_USER_ID","Nhập User ID"
"ENTER_PASSWORD","Nhập mật khẩu"
"ENTER_EMAIL_ID","Nhập Mask ID (không bắt buộc)"
"SEARCH_TASKS","Tìm kiếm Nhiệm vụ"
"INTEGRATE_FUGU_WITH","Tích hợp Fugu với"
"route_opt","Hiệu quả tối ưu hóa các tuyến đường đại lý tiết kiệm cả thời gian và tiền bạc."
"fugu_agent","Kích hoạt tính năng chat trong ứng dụng giữa các đại lý, nhà quản lý và khách hàng liên tục."
"control_agent","Tạo và quản lý các đại lý lịch theo các đại lý sẵn sàng."
"branded_agent_app","Tùy chỉnh nền tảng của chúng tôi với xây dựng thương hiệu doanh nghiệp của bạn và sử dụng nó như của riêng bạn."
"work_time","Thời gian làm việc"
"kato","Được tiếp cận với phân tích và xu hướng mạnh mẽ để lấy được những hiểu biết kinh doanh."
"number_masking","Bảo vệ khách hàng sắc \ 's bằng mặt nạ số điện thoại cho an toàn gọi / nhắn tin."
"zapier","Tích hợp với Zapier và kết nối Tookan với hàng ngàn ứng dụng."
"fb_messenger","Khách hàng có thể nhắn tin cho nhiệm vụ trên Facebook Messenger và các nhà quản lý có được cập nhật trạng thái."
"create_task_from_app","Tạo công việc hình thức App"
"pos_integration","Tích hợp nền tảng của chúng tôi vào các hệ thống đặt hàng hoặc quản lý giao hàng hiện tại của bạn."
"custom_csv","Làm cho quá trình nhập khẩu nhiệm vụ hàng loạt của mình liền mạch sử dụng bất kỳ định dạng CSV tùy chỉnh."
"app_invoice","hóa đơn HTML hiển thị tùy chỉnh trong ứng dụng đại lý trên hoàn thành nhiệm vụ của người đại diện"
"vendor_form","Thiết lập một mẫu đặt phòng khách hàng về tên miền mong muốn của bạn."
"sms","Kết nối tài khoản SMS của bạn"
"email_parsing","Dễ dàng kết nối GrubHub của bạn, Eat24, Takeaway, Ăn Bây giờ, Hungry House, E_Order Start, Ăn Street, Delivery.com, Blizzfull, Shin Ramen với chúng tôi và tiết kiệm giờ của cuốn cẩm nang gian tạo nhiệm vụ."
"gloria_food","Tích hợp tài khoản của bạn GloriaFood liền mạch và quản lý đơn đặt hàng với add-on này."
"jugnoo_delivery","Sử dụng đại lý lớn Jugnoo Delivery \ 's bằng các thông tin Jugnoo của bạn (ví Ấn Độ)."
"recurring_task","Tạo công việc lặp đi lặp lại với các quy tắc khác nhau, tương tự như google lịch."
"become_partner","Hợp tác với các chủ sở hữu tài khoản khác và cung cấp cho họ các dịch vụ sử dụng đại lý của bạn."
"connect_partner","Mở rộng đại lý của bạn bằng cách sử dụng đại lý của tài khoản đối tác cho công việc của bạn."
"stuart_delivery","Sử dụng đại lý lớn Stuart Delivery \ 's bằng các thông tin tài khoản của bạn Stuart."
"agent_signup","Quản trị viên có thể chọn một mẫu tùy chỉnh mà sẽ được hiển thị cho các đại lý trong đăng ký."
"customer_signup","Quản trị viên có thể chọn mẫu tùy chỉnh mà sẽ được hiển thị cho khách hàng trong quá trình đăng ký."
"beauty","Cho phép khách hàng để có được tại nhà hoặc tại salon hẹn sử dụng Beauty Services."
"taxi","टैक्सी"
"agent_earning","Theo dõi thu nhập đại lý của bạn & giá cả của khách hàng với các thiết lập quy tắc cấu hình."
"laundry","đón giặt hoàn chỉnh và nhiệm vụ giao hàng bằng cách tích hợp dịch vụ giặt ủi."
"home_service","Trang chủ Dịch vụ là một ứng dụng cho khách hàng của bạn để làm cho việc đặt dịch vụ."
"car_wash","Car Wash ứng dụng giúp khách hàng của bạn đặt dịch vụ của bạn ngay lập tức."
"customer_app","Xây dựng ứng dụng phải đối mặt với khách hàng của riêng bạn và cấu hình giá cả, chủ đề và danh mục."
"agent_rating","đại lý có thể đánh giá khách hàng sau khi hoàn thành một nhiệm vụ, có thể xem được các nhà quản lý."
"barcode","đại lý có thể quét mã vạch và nhiệm vụ liên quan được gán tự động."
"bumble","Bumbl di chuyển thông tin giữa các ứng dụng web của bạn tự động, tự động hoá các quy trình của bạn."
"workforce","Ứng dụng này cho phép bạn tận dụng nhận diện khuôn mặt cao cấp và công nghệ nhận dạng vào đại lý di động ứng dụng để xác nhận danh tính của lực lượng lao động của bạn. Mỗi dấu hiệu đại lý thời gian là thành nhiệm vụ, sau đó ứng dụng sẽ kích hoạt camera cho một xác định thời gian thực của các đại lý"
"sub_desc","Ứng dụng để giải quyết nhu cầu kinh doanh của bạn."
"Utility","hữu dụng"
"Integration","Hội nhập"
"Categories","Thể loại"
"chat","trò chuyện"
"branded_app","Ứng dụng chất độc da thương hiệu"
"kato_powered_by","Powered by"
"gloria","Tích hợp với Gloria Thực phẩm"
"Beauty_Services","Dịch vụ Vẻ đẹp"
"Taxi_Services","Dịch vụ taxi"
"Laundry_Services","Dịch vị giặt là"
"Home_Services","Dịch vụ tại nhà"
"Car_Wash_Services","Dịch vụ rửa xe"
"Customer_Business_Apps","Apps Khách hàng kinh doanh"
"Scan_to_Assign","Quét để Gán"
"Workforce_Identity_Management","Identity Management lực lượng lao động"
"fugu_chat_integration","Tích hợp trò chuyện Fugu"
"ADVANCED_ANALYTICS","nâng cao Analytics"
"Customer_Signup","Đăng ký khách hàng"
"interested","Tôi quan tâm!"
"please_confirm","Vui lòng xác nhận"
"this_will","Điều này sẽ"
"ro_for_acc","tuyến đường tối ưu cho tài khoản của bạn"
"app_invoice_for_acc","App Invoiceing Module cho tài khoản của bạn"
"not","không phải"
"allow_your_agent_create_task","tạo nhiệm vụ từ ứng dụng đại lý"
"number_masking_for_account","số mặt nạ cho tài khoản của bạn"
"ro_activate","Điều này sẽ kích hoạt Route Tối ưu hóa trên tài khoản của bạn."
"ro_deactivate","Điều này sẽ tắt Route Tối ưu hóa trên tài khoản của bạn."
"app_invoice_activate","Điều này sẽ tắt ứng dụng hóa đơn Module cho tài khoản của bạn."
"app_invoice_deactivate","Điều này sẽ tắt ứng dụng hóa đơn Module cho tài khoản của bạn."
"create_task_from_driver_activate","Điều này sẽ kích hoạt Create Task từ Agent App."
"create_task_from_driver_deactivate","Điều này sẽ tắt Create Task từ Agent App."
"number_masking_for_account_activate","Điều này sẽ kích hoạt Số Masking cho tài khoản của bạn."
"number_masking_for_account_deactivate","Điều này sẽ tắt Số Masking cho tài khoản của bạn."
"vendor_form_for_your_account_activate","Điều này sẽ kích hoạt đăng ký trước Form cho tài khoản của bạn."
"vendor_form_for_your_account_deactivate","Điều này sẽ tắt Đặt trước Form cho tài khoản của bạn."
"PARSING_FOR_ACCOUNT_activate","Điều này sẽ kích hoạt Email Phân tích cho tài khoản của bạn"
"PARSING_FOR_ACCOUNT_deactivate","Điều này sẽ tắt Email Phân tích cho tài khoản của bạn"
"app_side_caching_for_your_account_activate","Điều này sẽ kích hoạt ứng dụng ngoại tuyến Đồng bộ hoá cho tài khoản của bạn."
"app_side_caching_for_your_account_deactivate","Điều này sẽ tắt ứng dụng ngoại tuyến Đồng bộ hoá cho tài khoản của bạn."
"customer_email_tracking_for_your_account_activate","Điều này sẽ kích hoạt tính năng Theo dõi Email khách hàng cho tài khoản của bạn"
"customer_email_tracking_for_your_account_deactivate","Điều này sẽ tắt theo dõi khách hàng email cho tài khoản của bạn."
"driver_schedule_activate","Điều này sẽ kích hoạt Agent Schedule cho tài khoản của bạn."
"driver_schedule_deactivate","Điều này sẽ tắt Agent Schedule cho tài khoản của bạn."
"earning_pricing_activate","Điều này sẽ kích hoạt Tích luỹ và giá cho tài khoản của bạn."
"earning_pricing_deactivate","Điều này sẽ tắt Lãi cơ và giá cho tài khoản của bạn."
"vendor_form_for_your_account","Đặt Mẫu cho tài khoản của bạn"
"your_SMS_Account","Tài khoản SMS của bạn"
"Email_Parsing_for_account","Phân tích cú pháp email cho tài khoản của bạn."
"app_side_caching_for_your_account","App offline Đồng bộ hoá cho tài khoản của bạn."
"customer_email_tracking_for_your_account","theo dõi email của khách hàng đối với tài khoản của bạn."
"Schedule_for_your_account","Lịch cho tài khoản của bạn."
"Jugnoo_Delivery_Integration","Jugnoo Cung cấp tích hợp."
"CONTACT_US_PRICING","Liên hệ để biết giá"
"customer","khách hàng"
"ONLY_PICKUP","Chỉ pick-up"
"ONLY_DELIVERY","chỉ giao hàng"
"TASK_TEMPLATE","TASK TEMPLATE"
"PICKUP_TASK","Pickup công tác Template"
"DELIVERY_TASK","Giao nhiệm vụ Template"
"LOGIN_REQUIRED","YÊU CẦU ĐĂNG NHẬP"
"AUTO_ASSIGNED","AUTO giao ENABLED"
"ALLOW_AUTO_FILL","CHO PHÉP AUTO ĐIỀN THÔNG TIN"
"ICON_TEXT","Biểu tượng này sẽ được hiển thị trên trang đăng nhập (nếu có)"
"ORDER_ICON_TEXT","Biểu tượng này sẽ được hiển thị trên Trang đặt hàng / Mẫu, ở trung tâm của màn hình trên thanh điều hướng."
"ADD_FIRST","Thêm Đầu tiên"
"PRODUCT","sản phẩm"
"ADD_SUB_CATEGORY","Thêm Sub-Thể loại"
"ADD_PRODUCTS","Thêm sản phẩm"
"NEXT_ARROW_MSG","Nhấp vào mũi tên bên cạnh vào một danh mục để thêm Tiểu mục / sản phẩm."
"NAME_IS_REQUIRED","Tên là bắt buộc"
"DROP_DRAG","Kéo và thả hình ảnh, hoặc"
"FROM_PC"," từ máy tính"
"IMAGE_IS_REQUIRED","Hình ảnh được yêu cầu"
"PRODUCT_NAME","TÊN SẢN PHẨM"
"PRODUCT_NAME_IS_REQUIRED","Tên sản phẩm là cần thiết"
"BASE_UNIT","Đơn vị cơ sở"
"BASE_UNIT_IS_REQUIRED","Đơn vị cơ sở là cần thiết"
"PRICE","Giá bán"
"PRICE_IS_REQUIRED","Giá là cần thiết"
"UPLOAD_PRODUCT_IMAGE","Tải Product Image"
"PRODUCT_IMAGE_IS_REQUIRED","Hình ảnh sản phẩm được yêu cầu"
"SEARCH_PROMO","Tìm kiếm chương trình khuyến mãi"
"CATALOG_TITLE","Mục lục"
"LAYOUT","Bố trí"
"PRICING","Vật giá"
"PRODUCTS","Các sản phẩm"
"MISCELLANEOUS","hỗn hợp"
"WELCOME_BUSINESS_SETUP","Welcome to Setup Business Apps’"
"SET_PRICING","đặt giá"
"ADD_PRODUCT_TO","Thêm sản phẩm để"
"ADD_PRODUCT","Thêm một sản phẩm"
"SEARCH_CAT","Tìm kiếm Thể loại"
"ADD_FIRST_product","Thêm sản phẩm đầu tiên"
"ORDER_SUMMARY","Tóm tắt theo thứ tự"
"STREET_ADDRESS","Địa chỉ"
"CASH_COLLECTED","Tiền được thu thập"
"HAS_RETURN","có Return"
"DUPLICATE_DELIVERY_MSG","Bạn có chắc chắn muốn đặt hàng giao hàng mà không cần điểm giao hàng (s)?"
"NO_DELIVERY","Số lượng giao hàng cho đơn đặt hàng này"
"RECHARGE_WALLET","Hãy Sạc Wallet"
"DEBT_MSG","Merchant hiện Jugnoo nợ {{}} vendorDebt là nhiều hơn giá trị cho phép. Xin hỏi các thương gia để nạp ví của mình và sau đó nhấn vào nút Settle để tiếp tục đặt đơn đặt hàng."
"SETTLE","giải quyết"
"TELECALLER","Telecaller"
"MERCHANT_NAME","Tên Merchant"
"LOADING_REQUIRED","Đang tải bắt buộc"
"DROPOFF_POINT","dropoff Point"
"UNLOADING_REQUIRED","dỡ Required"
"ADD_DROPOFF_POINT","ADD dropoff POINT"
"BIKE","Xe đạp"
"MINI_TRUCK","Mini Truck"
"RETURN_REQUIRED","Yêu cầu trả lại"
"SCHEDULE_FOR_LATER","Sắp xếp and Share?"
"APPLY","ỨNG DỤNG"
"SET_ALTERNATE_NO","Đặt làm điện thoại thay thế số"
"CREATE_ORDER","CREATE TRÌNH TỰ"
"MAP","Bản đồ"
"ORDER_HISTORY","lịch sử đơn hàng"
"SUGGESTED_ADDRESSES","địa chỉ gợi ý"
"DRIVER_DETAILS","Các chi tiết về trình điều khiển"
"FARE","giá"
"ACTION_FAILED","Diễn: Đã thất bại!"
"NOTIFICATION","thông báo"
"ADD_NEW_OFFERING","Add New Cung cấp"
"OFFERING_NAME","TÊN CHÀO"
"OFFERING_NAME_REQUIRED","Tên chào bán là cần thiết"
"SELECT_APP","Chọn một ứng dụng kinh doanh"
"DOES_CATALOG_HAVE","Có cửa hàng của bạn có ..."
"CATEGORIES_AND_PRODUCTS","Categories & Sản phẩm"
"PRODUCTS_ONLY","Chỉ sản phẩm"
"CATALOG_NOT_ENABLED_MSG","Danh mục không được kích hoạt cho sự cúng dường này."
"BASE_PRICE_REQUIRED","Cơ sở giá là cần thiết"
"BASE_PRICE","giá cơ sở"
"GEO_FENCE_PRICING","giá Geo-hàng rào trụ sở"
"SET_DIFF_GEO_FENCE_PRICING","Đặt giá khác nhau cho khác nhau Geo-hàng rào"
"GEO_FENCE_REQUIRED","Geo-hàng rào là cần thiết"
"CHANGE_PRICE_ANOTHER_GEO","Thay đổi đặt giá khác Geo-hàng rào"
"NOMORE_GEOFENCE","Không có thêm geo-hàng rào có sẵn"
"ENTER_BASEPRICE","Nhập cơ sở giá"
"BASIC_DESC_PRODUCT","Mô tả cơ bản của sản phẩm"
"KILO_LITRES_QUANTITY","kg, lít, số lượng, vv"
"STANDARD_PRICE_PRODUCT","giá chuẩn cho các sản phẩm"
"APP_SETTINGS","App Cài đặt"
"GENERAL_APP_SETTINGS","Chung App Cài đặt"
"SOCIAL_PLUGINS","Plugins xã hội"
"VERIFICATION","xác minh"
"VERIFICTION_VIA_OTP","Xác minh qua một mật khẩu thời gian"
"PAYMENT","Thanh toán"
"ENABLE_CREDIT","Kích hoạt tính năng tín dụng"
"PROMO_FEATURE","tính năng Promo"
"REFERAL_FEATURE","ĐẶC ĐIỂM GIỚI THIỆU"
"REFERAL_COMBO","KẾT HỢP GIỚI THIỆU"
"REFERAL_COMBO_RQD","kết hợp referal là cần thiết"
"SHARE_MSG","tin nhắn chia sẻ"
"SHARE_MSG_RQD","tin nhắn chia sẻ là cần thiết"
"FB_SHARE_MSG","tin nhắn chia sẻ facebook"
"FB_SHARE_MSG_RQD","facebook Chia sẻ thông điệp là cần thiết"
"SHARE_IMG","Chia sẻ hình ảnh"
"SHARE_IMG_RQD","Chia sẻ hình ảnh là cần thiết"
"TAXES","thuế"
"SERVICE_TAX","Thuế dịch vụ"
"SERVICE_TAX_RQD","Thuế dịch vụ được yêu cầu"
"IS_RQD","bắt buộc"
"OFFERING_SETTINGS","Cài đặt cung cấp"
"GEN_OFFERING_SETTINGS","Cài đặt chung Cung cấp"
"FORCE_PICKUP","Force Pick-up & Giao hàng"
"ASSIGNMENT","Phân công nhiệm vụ"
"MANDATORY_DESTINATION","Điểm đến bắt buộc"
"DESTINATION_BEFORE_RIDE","Sẽ yêu cầu điểm đến trước khi yêu cầu một chuyến đi"
"ENABLE_SCHEDULING","Kích hoạt tính năng Ride Scheduling"
"SCHEDULING_NUMBER_RQD","thời gian lập kế hoạch là cần thiết"
"TIME_GREATER_MSG","thời gian lên kế hoạch phải lớn hơn hoặc bằng 30 phút"
"SHOW_WAIT_SCR","Hiện màn hình chờ"
"WAIT_SCR_TIME_RQD","Thời gian chờ màn hình là cần thiết"
"TIME_GREATER_MSG_SEC","Thời gian chờ màn hình phải lớn hơn hoặc bằng 30 giây."
"THEME_SET","Cài đặt Theme"
"APP_ICON","Biểu tượng ứng dụng"
"MAP_THEME","Bản đồ Theme"
"INVALID_CODE","mã màu không hợp lệ"
"RATING_REVIEW","Đánh giá và xét"
"CANCELLATION_CONFIGURATION","Cấu hình hủy"
"ALLOW_CANCCELLATION","Cho phép hủy của công tác vào tùy chọn được lựa chọn (s)"
"ON_SELECTED_OPTION","vào tùy chọn chọn"
"OTHER_SETTINGS","Các thiết lập khác"
"PREFILL_DATA","dữ liệu người dùng điền trước"
"SHOW_SERVICE_PROVIDERS","Nhà cung cấp chương trình Dịch vụ"
"CALL_TASK_AS","nhiệm vụ gọi là"
"LAYOUT_TYPE","Loại layout"
"ENTER","Đi vào"
"SCHEDULE_TIME","Hiện Scheduling"
"IN_MINUTES","TRONG VÀI PHÚT"
"WAITING_SCREEN_TIME","Thời gian chờ màn hình"
"IN_SECONDS","trong vài giây"
"ALL_PRODUCTS","Tất cả sản phẩm"
"ALL_SUB_CATEGORY","Tất cả các thư mục nhỏ"
"SUB_CATEGORY","Sub-Categories"
"BASIC_DESC","Basic Mô tả"
"RANDOM_STRING","ngẫu nhiên chuỗi"
"NAME_COMBINATION","tên kết hợp"
"WHITE","trắng"
"BLACK","Đen"
"add_from_library","Thêm Từ Thư viện"
"create_custom","tạo Custom"
"your_template","Mẫu của bạn"
"fleet_can","Agent có thể"
"FIELD_TYPE","Loại lĩnh vực"
"ACCOUNT_PROFILE","PROFILE"
"RETYPE_PASSWORD","Gõ lại mật khẩu"
"ACCOUNT_INFORMATION","thông tin tài khoản"
"COMPANY_NAME","tên công ty của bạn là gì"
"COMPANY_ADDRESS","địa chỉ công ty của bạn là gì"
"COUNTRY","Quốc gia"
"DISPLAY_IMAGE","hiển thị hình ảnh"
"COMPANY_LOGO","Logo của Công ty"
"PICTURE","Agent Hình"
"AGENT_POPOVER_TEXT_1","Bạn có thể đặt những hình ảnh hiển thị chất độc trong Menu> More> Agent> Edit dưới Actions."
"AGENT_POPOVER_TEXT_2","hiển thị hình ảnh trong Menu> More>"
"AGENT_POPOVER_TEXT_3","> Edit dưới Actions."
"UPLOAD_NEW_IMAGE","Tải Hình ảnh mới"
"DISPLAY_AGENT_NAME_AS","Hiển thị Agent Tên Như"
"SET_DEFAULT_LANGUAGE","Đặt Ngôn ngữ mặc định"
"SELECT_LANGUAGE","Chọn ngôn ngữ"
"ALLOW","cho phép"
"TO_CREATE_TASK","Tạo Nhiệm vụ"
"UNIT_PREFERENCES","Tuỳ chọn đơn vị"
"KILOMETER","Km"
"MILES","Miles"
"CHANGE_PASSWORD","ĐỔI MẬT KHẨU"
"ENTER_CURRENT_PASSWORD","Nhập mật khẩu hiện tại"
"CURRENT_PASSWORD","Mật khẩu hiện tại"
"NEW_PASSWORD","mật khẩu mới"
"ENTER_NEW_PASSWORD","Nhập mật khẩu mới"
"CUSTOMIZE_AGENT","Tùy chỉnh Agent văn bản như"
"OLD_PASSWOWRD","Mật khẩu cũ"
"BUSINESS_ADDRESS","Địa chỉ kinh doanh"
"SKIP?","Bỏ qua?"
"SORRY!_THIS_PASSWORD_LINK_IS_NO_LONGER_VALID","Lấy làm tiếc! liên kết mật khẩu này không còn giá trị:"
"BACK_TO_LOGIN","Quay lại đăng nhập"
"CREATE_PASSWORD","Tạo mật khẩu"
"SET_PASSWORD","Thiết lập mật khẩu tài khoản của bạn"
"WELCOME","Chào mừng bạn đến Tookan,"
"FORGOT_PASSWORD?","Quên mật khẩu?"
"LOGIN","ĐĂNG NHẬP ICON"
"DONT_HAVE_AN_ACCONT","Không có tài khoản rồi?"
"CREATE_NEW_HERE","Tạo mới đây"
"RESET_IT","Thiết lập lại nó"
"RESET_PASSWORD","Đặt lại mật khẩu"
"ENTER_YOUR_EMAIL_TO_RECEIVE_INSTRUCTIONS_ON_HOW_TO_RESET_YOUR_PASSWORD","Nhập email của bạn để nhận được hướng dẫn về cách đặt lại mật khẩu của bạn."
"CREATE_ACCOUNT_FOR_FREE","Tạo tài khoản Đối với miễn phí"
"ALREADY_HAVE_AN_ACCOUNT","Bạn co săn san để tạo một tai khoản"
"BY_PROCEEDING_TO_CREATE_YOUR_ACCOUNT_YOU_AGREEING_TO_OUR_TERMS_OF_SERVICES_AND_PRIVACY_POLICY","Bằng cách tiến hành để tạo tài khoản của bạn, bạn đồng ý với Điều khoản của chúng tôi Servicce và Chính sách bảo mật."
"TERMS_&_CONDITIONS","Điều khoản và điều kiện"
"GO_TO_APP","Tới App"
"REGISTER","Ghi danh"
"CALL","Gọi điện"
"UPLOAD","Tải lên"
"SET_LANGUAGE","CÀI NGÔN NGỮ"
"SELECT_DASHBOARD_LANGUAGE","NGÔN NGỮ MẶT DƯỠNG CHỌN"
"SELECT_TRACKING_PANEL_LANGUAGE","CHỌN THEO DÕI PANEL NGÔN NGỮ"
"Web_Push_Notifications","Notifications Web Đẩy"
"DISABLE","Vô hiệu hóa"
"CUSTOMIZE_AGENT_TOOLTIP","Gọi cho họ các đại lý, các nghệ sĩ hoặc nhà cung cấp dịch vụ? Tùy chỉnh các văn bản hiển thị ở đây và nó sẽ thay đổi ở khắp mọi nơi trong bảng điều khiển cho phù hợp."
"search_placeholder","Chọn hoặc tìm kiếm một quốc gia .."
"DEFAULT_DASHBOARD_VIEW","Mặc định Dashboard Xem"
"MAP_VIEW","Bản đồ Xem"
"LIST_VIEW","Xem danh sách"
"SEARCH_CUSTOMER","Tìm kiếm khách hàng"
"UNABLE_TO_AUTO_ASSIGN","Không thể tự động assign"
"AUTO_ASSIGNING","Auto ấn định"
"NO_AGENT","Không đại lý có sẵn"
"VERSION","Phiên bản"
"BATTERY","Ắc quy"
"DEVICE","thiết bị"
"NA","NA"
"IOS","iOS"
"ANDROID","Android"
"AGENT_ID","Agent ID"
"AGENT_NOT_OPTIMIZED","tuyến đường Agent không được tối ưu hóa."
"OPTIMIZE_NOW","Tối ưu hóa Bây giờ"
"ALL_INCLUSIVE","Bao trọn gói"
"HELP_OUTLINE","help_outline"
"CUSTOM","Tập quán"
"DURATION","thời gian"
"VALUE_REQUIRED","Giá trị này là bắt buộc."
"VIEW_EDIT","Agent có thể xem và chỉnh sửa"
"SELECT_TAGS","chọn Từ khóa mục"
"TAG_NAME","TÊN TAG"
"OFF_DUTY","THUẾ OFF"
"ON_DUTY","VỀ THUẾ"
"EDIT_AGENT","Sửa Agent"
"BLOCK","Khối"
"INFO","Thông tin"
"VIEW_ALL","Xem tất cả"
"NO_TASK_AVAILABLE","Nhiệm vụ không có sẵn cho ngày"
"ASSIGNED","Giao"
"UNASSIGNED","Unassigned"
"SHOW_MORE","Cho xem nhiều hơn"
"EXPORT_PDF","Xuất dưới dạng PDF"
"EXPORT_CSV","Xuất dưới dạng CSV"
"SHOW_ON_MAP","HIỂN THỊ TRÊN BẢN ĐỒ"
"retry","Thử lại"
"no_recipient","không nhận"
"ACTIVE","hoạt động"
"TOTAL","Toàn bộ"
"PUT_OFF_DUTY","Đặt Tắt vụ"
"iOS_TEXT","iOS"
"HELP_TEXT_5","nên đăng nhập vào ứng dụng di động để trở thành nhàn rỗi / hoạt động."
"SEARCH_AGENTS","Tìm kiếm"
"LEFT","trái"
"SHOW_TRAFFIC_LAYER","Hiển thị Lớp giao thông"
"HIDE_COMPLETED_TASKS","Hide Nhiệm vụ đã hoàn thành"
"SHOW_DARK_MAP","Hiện đậm Bản đồ"
"CHECK_CIRCLE","check_circle"
"RADIO_BUTTON","radio_button_unchecked"
"SHOW_SATELLITE","Hiện vệ tinh Xem"
"ARROW_DROP_DOWN","arrow_drop_down"
"ARROW_DROP_UP","arrow_drop_up"
"HIDE_OFFLINE","Hide tuyến đại lý"
"SHOW_TASKS_IN_CLUSTERS","Hiện Nhiệm vụ trong Clusters"
"SHOW_WEB_NOTIFICATION","Hiển thị thông báo Web"
"SATELLITE","truyền hình vệ tinh"
"ROUTED_TASKS","NHIỆM VỤ chuyển"
"OTHER_TASKS","Các nhiệm vụ khác"
"MOVING","động"
"STOPPAGE","sự ngừng lại"
"TRAVELLED","Đi du lịch"
"Optimize_ROUTE","Tối ưu hóa Route"
"VIEW_DETAILS","Xem chi tiết trong Task Pane"
"CONTENT_COPY","content_copy"
"PERSON_OUTLINE","person_outline"
"RECURRING_TASK","công tác định kỳ"
"VIEW_RECURRING_RULE","Xem quy tắc lặp đi lặp lại"
"CUSTOMER_COMMENT","Bình luận của khách hàng"
"ONE_ATTACHMENT","1 File đính kèm"
"ATTACHMENT","Tập tin đính kèm"
"S","S"
"SHOW_PATH_HISTORY","Hiện Lịch sử con đường"
"ALL_STOPS","Tất cả Dừng"
"DRIVER","Người lái xe"
"DRIVER_PHONE","tài xế điện thoại"
"TASK_VEHICLE","nhiệm vụ xe"
"TASK_SOURCE","nhiệm vụ Nguồn"
"INACTIVE","Không hoạt động"
"MORE_INFO","Thêm thông tin"
"LESS_INFO","ít Info"
"TRY_TOOKAN_NOW","Hãy thử Tookan cho doanh nghiệp của bạn bây giờ"
"FREE_SIGN_UP","Đăng ký miễn phí"
"ARRIVED","Đã đến"
"PARTIAL","từng phần"
"ACCEPTED","Được chấp nhận"
"STARTED","bắt đầu"
"INTRANSIT","InTransit"
"DECLINED","giảm"
"ACKNOWLEDGED","thừa nhận"
"INPROGRESS","Trong tiến trình"
"EFFICIENCY","Hiệu quả (%)"
"PICKUP_DELIVERY","Lấy hàng và giao"
"SEEN_BY_AGENT","Đây là trạng thái Agent"
"IGNORED","Làm ngơ"
"SUN","S"
"MON","M"
"TUE","T"
"WED","W"
"TRU","T"
"FRI","F"
"SAT","S"
"RECORDS_PER","tài liệu từng trang"
"ZERO_RECORDS","Hiển thị 0 tới 0 trên 0 hồ sơ"
"SHOWING","hiển thị"
"ENTRIES","mục"
"FILTERFROM","lọc từ"
"TOTAL_RECORDS","Tổng số hồ sơ"
"PAID","Đã thanh toán"
"INVALID_VAL","Giá trị không hợp lệ"
"ENTER_PRICE","nhập Giá"
"FACEBOOK","Facebook"
"SELECT_STATUS","Chọn trạng thái"
"DELETE_APPOINT","xóa hẹn"
"DELETE_STOP","xóa điểm dừng"
"EXPORT_STOP","dừng xuất khẩu"
"STOP","dừng lại"
"CANCEL_STOP","Hủy bỏ điểm dừng"
"CHANGE_STOP_STATUS","Thay đổi trạng thái dừng"
"ALLOW_ALL","Chấp nhận tất cả"
"CHAR_REMAIN","KÝ TỰ CÒN LẠI"
"TRUE","THẬT"
"FALSE","SAI"
"ITEMS_SELECTED","mục đã chọn"
