"key","value"
"SELECT_APP","Selecteer een Business App"
"DOES_CATALOG_HAVE","Heeft uw catalogus hebben ..."
"CATEGORIES_AND_PRODUCTS","Categorieën & Producten"
"PRODUCTS_ONLY","Alleen producten"
"CATALOG_NOT_ENABLED_MSG","Catalogus is niet ingeschakeld voor dit aanbod."
"BASE_PRICE_REQUIRED","Basisprijs is vereist"
"BASE_PRICE","Basisprijs"
"GEO_FENCE_PRICING","Geo-fence-based pricing"
"SET_DIFF_GEO_FENCE_PRICING","Stel verschillende prijzen voor verschillende Geo-hekken"
"GEO_FENCE_REQUIRED","Geo-fence is vereist"
"CHANGE_PRICE_ANOTHER_GEO","Verander prijzen voor een andere Geo-fence"
"NOMORE_GEOFENCE","Nooit meer geo-fence beschikbaar"
"ENTER_BASEPRICE","Voer Basisprijs"
"BASIC_DESC_PRODUCT","Basic beschrijving van het Product"
"KILO_LITRES_QUANTITY","kilogram, liter, hoeveelheid, etc."
"STANDARD_PRICE_PRODUCT","Standaard prijs voor het product"
"APP_SETTINGS","App instellingen"
"GENERAL_APP_SETTINGS","General App instellingen"
"SOCIAL_PLUGINS","social Plugins"
"VERIFICATION","Verificatie"
"VERIFICTION_VIA_OTP","Verificatie via een eenmalig wachtwoord"
"PAYMENT","Betaling"
"ENABLE_CREDIT","inschakelen credit"
"PROMO_FEATURE","promo feature"
"REFERAL_FEATURE","REFERRAL FUNCTIE"
"REFERAL_COMBO","REFERRAL COMBINATIE"
"REFERAL_COMBO_RQD","Referal combinatie vereist"
"SHARE_MSG","aandeel bericht"
"SHARE_MSG_RQD","Share-bericht is vereist"
"FB_SHARE_MSG","Facebook Share bericht"
"FB_SHARE_MSG_RQD","facebook bericht wordt vereist"
"SHARE_IMG","Deel afbeelding"
"SHARE_IMG_RQD","het aandeel is vereist"
"TAXES","Belastingen"
"SERVICE_TAX","dienst belastingen"
"SERVICE_TAX_RQD","Dienst Belastingen is vereist"
"IS_RQD","Is benodigd"
"OFFERING_SETTINGS","Aanbieden Instellingen"
"GEN_OFFERING_SETTINGS","General Offering Instellingen"
"FORCE_PICKUP","Force Pick-up & Delivery"
"ASSIGNMENT","Taakverdeling"
"MANDATORY_DESTINATION","verplichte Destination"
"DESTINATION_BEFORE_RIDE","Zal vragen voor de bestemming voor het aanvragen van een rit"
"ENABLE_SCHEDULING","Inschakelen Ride Scheduling"
"SCHEDULING_NUMBER_RQD","Scheduling tijd nodig"
"TIME_GREATER_MSG","Planningstijd moet groter dan of gelijk aan 30 minuten zijn"
"SHOW_WAIT_SCR","Toon Waiting Screen"
"WAIT_SCR_TIME_RQD","Wachten scherm tijd nodig"
"TIME_GREATER_MSG_SEC","Wachtscherm tijd moet groter zijn dan of gelijk aan 30 seconden zijn."
"THEME_SET","Thema instellingen"
"APP_ICON","App Icon"
"MAP_THEME","Kaartthema"
"INVALID_CODE","Ongeldige kleurcode"
"RATING_REVIEW","Rating en review"
"CANCELLATION_CONFIGURATION","annulering Configuration"
"ALLOW_CANCCELLATION","Laat Annulering van Task op geselecteerde optie (s)"
"ON_SELECTED_OPTION","op geselecteerde optie"
"OTHER_SETTINGS","Andere instellingen"
"PREFILL_DATA","Prefill gebruikersgegevens"
"SHOW_SERVICE_PROVIDERS","Show Service Providers"
"CALL_TASK_AS","call taken als"
"LAYOUT_TYPE","lay-out Type"
"ENTER","invoeren"
"SCHEDULE_TIME","scheduling tijd"
"IN_MINUTES","IN MINUTEN"
"WAITING_SCREEN_TIME","Wachten screen time"
"IN_SECONDS","in seconden"
"ALL_PRODUCTS","Alle producten"
"ALL_SUB_CATEGORY","Alle sub-categoriën"
"SUB_CATEGORY","Sub-categorieën"
"BASIC_DESC","Basic Beschrijving"
"RANDOM_STRING","Random String"
"NAME_COMBINATION","naam Combinatie"
"WHITE","Wit"
"BLACK","Zwart"
"add_from_library","Voeg uit bibliotheek"
"create_custom","Aangepaste"
"your_template","uw Templates"
"fleet_can","Agent kan"
"FIELD_TYPE","Veld soort"
"ACCOUNT_PROFILE","PROFILE"
"RETYPE_PASSWORD","Geef nogmaals het wachtwoord"
"ACCOUNT_INFORMATION","Account Informatie"
"COMPANY_NAME","Wat is uw bedrijfsnaam"
"COMPANY_ADDRESS","Wat is uw bedrijfsadres"
"COUNTRY","land"
"DISPLAY_IMAGE","weergave Afbeelding"
"COMPANY_LOGO","Bedrijfslogo's"
"PICTURE","Agent Picture"
"AGENT_POPOVER_TEXT_1","U kunt de Agent afbeeldingen weergeven in Menu> Meer> Agent> Bewerken onder Acties."
"AGENT_POPOVER_TEXT_2","vertoning afbeeldingen in Menu> Meer>"
"AGENT_POPOVER_TEXT_3","> Bewerken onder Acties."
"UPLOAD_NEW_IMAGE","Upload New Image"
"DISPLAY_AGENT_NAME_AS","Weergave Agent naam als"
"SET_DEFAULT_LANGUAGE","Set Default Taal"
"SELECT_LANGUAGE","selecteer taal"
"ALLOW","Toestaan"
"TO_CREATE_TASK","naar Taken aanmaken"
"UNIT_PREFERENCES","unit Voorkeuren"
"KILOMETER","Kilometer"
"MILES","mijlen"
"CHANGE_PASSWORD","VERANDER WACHTWOORD"
"ENTER_CURRENT_PASSWORD","Vul huidig ​​wachtwoord in"
"CURRENT_PASSWORD","huidig ​​wachtwoord"
"NEW_PASSWORD","nieuw paswoord"
"ENTER_NEW_PASSWORD","Enter New Password"
"CUSTOMIZE_AGENT","Pas Agent tekst"
"OLD_PASSWOWRD","Oud Wachtwoord"
"BUSINESS_ADDRESS","Bedrijfsadres"
"SKIP?","Overspringen?"
"SORRY!_THIS_PASSWORD_LINK_IS_NO_LONGER_VALID","Sorry! Dit wachtwoord link is niet meer geldig:"
"BACK_TO_LOGIN","Terug naar Inloggen"
"CREATE_PASSWORD","Maak een wachtwoord"
"SET_PASSWORD","Stel uw account wachtwoord"
"WELCOME","Welkom bij Tookan,"
"FORGOT_PASSWORD?","Wachtwoord vergeten?"
"LOGIN","Inloggen ICON"
"DONT_HAVE_AN_ACCONT","Heb je nog geen account?"
"CREATE_NEW_HERE","Create New Hier"
"RESET_IT","resetten"
"RESET_PASSWORD","Reset Password"
"ENTER_YOUR_EMAIL_TO_RECEIVE_INSTRUCTIONS_ON_HOW_TO_RESET_YOUR_PASSWORD","Vul uw e-mail naar instructies over het herstellen van uw wachtwoord."
"CREATE_ACCOUNT_FOR_FREE","Account aanmaken For Free"
"ALREADY_HAVE_AN_ACCOUNT","Heeft u al een account"
"BY_PROCEEDING_TO_CREATE_YOUR_ACCOUNT_YOU_AGREEING_TO_OUR_TERMS_OF_SERVICES_AND_PRIVACY_POLICY","Door tewerk te gaan om uw account aan te maken, gaat u akkoord met onze Algemene Voorwaarden Servicce en het privacybeleid."
"TERMS_&_CONDITIONS","algemene voorwaarden"
"GO_TO_APP","Ga naar de App"
"REGISTER","Registreren"
"CALL","telefoontje"
"UPLOAD","Uploaden"
"SET_LANGUAGE","TAAL INSTELLEN"
"SELECT_DASHBOARD_LANGUAGE","SELECT DASHBOARD TAAL"
"SELECT_TRACKING_PANEL_LANGUAGE","SELECT VOLGEN Paneeltaal"
"Web_Push_Notifications","Web push-notificaties"
"DISABLE","onbruikbaar maken"
"CUSTOMIZE_AGENT_TOOLTIP","Bel ze agenten, kunstenaars of service providers? Pas op het display de tekst hier en het zal overal dienovereenkomstig te veranderen in het dashboard."
"search_placeholder","Selecteer of zoek een land .."
"DEFAULT_DASHBOARD_VIEW","Standaard Dashboard View"
"MAP_VIEW","Kaart overzicht"
"LIST_VIEW","Lijstweergave"
"SEARCH_CUSTOMER","zoeken Klant"
"UNABLE_TO_AUTO_ASSIGN","Kan auto assign"
"AUTO_ASSIGNING","Auto toewijzen"
"NO_AGENT","Geen agent beschikbaar"
"VERSION","Versie"
"BATTERY","Accu"
"DEVICE","Apparaat"
"NA","NA"
"IOS","iOS"
"ANDROID","Android"
"AGENT_ID","Agent ID"
"AGENT_NOT_OPTIMIZED","Agent route is niet geoptimaliseerd."
"OPTIMIZE_NOW","Optimaliseer nu"
"ALL_INCLUSIVE","all_inclusive"
"HELP_OUTLINE","help_outline"
"CUSTOM","gewoonte"
"DURATION","Looptijd"
"VALUE_REQUIRED","Deze waarde is verplicht."
"VIEW_EDIT","Agent kan bekijken en bewerken"
"SELECT_TAGS","Select Tags"
"TAG_NAME","TAG NAAM"
"OFF_DUTY","BUITEN DIENST"
"ON_DUTY","IN FUNCTIE"
"EDIT_AGENT","bewerken Agent"
"BLOCK","Blok"
"INFO","info"
"VIEW_ALL","Bekijk alles"
"NO_TASK_AVAILABLE","Geen taak beschikbaar voor de dag"
"ASSIGNED","toegewezen"
"UNASSIGNED","Niet-toegewezen"
"SHOW_MORE","Laat meer zien"
"EXPORT_PDF","Exporteren als PDF"
"EXPORT_CSV","Exporteren als CSV"
"SHOW_ON_MAP","SHOW OP DE KAART"
"retry","opnieuw proberen"
"no_recipient","Geen ontvanger"
"ACTIVE","Actief"
"TOTAL","Totaal"
"PUT_OFF_DUTY","Put Off-duty"
"iOS_TEXT","iOS"
"HELP_TEXT_5","moeten inloggen op mobiele App om inactief / actief te worden."
"SEARCH_AGENTS","Zoeken"
"LEFT","links"
"SHOW_TRAFFIC_LAYER","Show Verkeer Layer"
"HIDE_COMPLETED_TASKS","Voltooide taken verbergen"
"SHOW_DARK_MAP","Toon Dark Kaart"
"CHECK_CIRCLE","check_circle"
"RADIO_BUTTON","radio_button_unchecked"
"SHOW_SATELLITE","Toon Satellietfoto"
"ARROW_DROP_DOWN","arrow_drop_down"
"ARROW_DROP_UP","arrow_drop_up"
"HIDE_OFFLINE","Hide Offline middel"
"SHOW_TASKS_IN_CLUSTERS","Taken weergeven in Clusters"
"SHOW_WEB_NOTIFICATION","Show Web Meldingen"
"SATELLITE","Satelliet"
"ROUTED_TASKS","gerouteerd TAKEN"
"OTHER_TASKS","Andere taken"
"MOVING","In beweging"
"STOPPAGE","stopzetting"
"TRAVELLED","Gereisd"
"Optimize_ROUTE","Route optimaliseren"
"VIEW_DETAILS","Details in een Task Pane"
"CONTENT_COPY","content_copy"
"PERSON_OUTLINE","person_outline"
"RECURRING_TASK","terugkerende taak"
"VIEW_RECURRING_RULE","Bekijk terugkerende regel"
"CUSTOMER_COMMENT","Customer Comment"
"ONE_ATTACHMENT","1 Attachment"
"ATTACHMENT","gehechtheid"
"S","s"
"SHOW_PATH_HISTORY","Show Path Geschiedenis"
"ALL_STOPS","alle Stops"
"DRIVER","Bestuurder"
"DRIVER_PHONE","driver Phone"
"TASK_VEHICLE","Task Vehicle"
"TASK_SOURCE","Task Source"
"INACTIVE","Inactief"
"MORE_INFO","Meer informatie"
"LESS_INFO","minder Info"
"TRY_TOOKAN_NOW","Probeer Tookan voor uw bedrijf nu"
"FREE_SIGN_UP","Gratis aanmelden"
"ARRIVED","aangekomen"
"PARTIAL","gedeeltelijk"
"ACCEPTED","Aanvaard"
"STARTED","Begonnen"
"INTRANSIT","Onderweg"
"DECLINED","Afgewezen"
"ACKNOWLEDGED","Erkend"
"INPROGRESS","Bezig"
"EFFICIENCY","Efficiency (%)"
"PICKUP_DELIVERY","Ophalen en afleveren"
"SEEN_BY_AGENT","Gezien door Agent"
"IGNORED","Buiten beschouwing gelaten"
"SUN","S"
"MON","M"
"TUE","T"
"WED","w"
"TRU","T"
"FRI","F"
"SAT","S"
"RECORDS_PER","Records per pagina"
"ZERO_RECORDS","Resultaat 0-0 van 0 verslagen"
"SHOWING","Resultaat"
"ENTRIES","entries"
"FILTERFROM","gefilterd uit"
"TOTAL_RECORDS","totaal aantal records"
"PAID","Betaald"
"INVALID_VAL","Ongeldige waarde"
"ENTER_PRICE","Voer Prijs"
"FACEBOOK","Facebook"
"SELECT_STATUS","Selecteer Status"
"DELETE_APPOINT","Verwijder afspraak"
"DELETE_STOP","Verwijder stop"
"EXPORT_STOP","export stop"
"STOP","hou op"
"CANCEL_STOP","Annuleren stop"
"CHANGE_STOP_STATUS","Change stop-status"
"ALLOW_ALL","Sta alles toe"
"CHAR_REMAIN","OVERGEBLEVEN KARAKTERS"
"TRUE","TRUE"
"FALSE","VALSE"
"ITEMS_SELECTED","items geselecteerd"
"ITEM_SELECTED","Item geselecteerd"
"BY_AGENT","door middel"
"SERCH_AGENTS","Search Agents"
"IMPORT_AGENT","import Agenten"
"INPREGRESS","Bezig"
"ACCEPTED_TEXT","ingestemd met de taak."
"ACKNOWLEDGED_TEXT","erkende de taak."
"STARTED_TEXT","begon deze taak."
"INPREGRESS_TEXT","bereikte de bestemming."
"COMPLETED_TEXT","Voltooide de taak met succes."
"FAILED_TEXT_1","markeerde de taak als mislukt."
"FAILED_TEXT_2","Taak status werd veranderd naar mislukt."
"CANCELLED_TEXT_1","markeerde de taak als geannuleerd."
"CANCELLED_TEXT_2","Taak werd geannuleerd"
"DECLINED_TEXT","daalden de taak."
"NO_TASK","Geen taak beschikbaar voor de dag"
"CLEAR","duidelijk"
"EXPORT_TABLE","Exporteren"
"ORDER_ID","Order ID"
"FILTER_COLUMNS","filter Columns"
"AGENT_NAME","Naam agent"
"task_status","taakstatus"
"TODAY_TASKS","Taken van vandaag"
"CUSTOM_SELECTION","Aangepaste selectie"
"INCLUDE_TIMELINE","Omvatten Activity Timeline"
"DUPLICATE","Duplicaat"
"FILTER_TASK","Filter met datum"
"End_DATE","Einddatum"
"CHANGE","Verandering"
"EDIT_TASK","Taak bewerken"
"CHOOSE","Kies Icon"
"TEMPLATE_CSV","Kies de Task sjabloon, dat u wilt zien in CSV."
"EMAIL_CC","Wilt u iemand anders op deze e-mail cc?"
"DELETE_THESE","Je staat op het punt om deze taken uit te wissen."
"DELETE_THIS","Je staat op het punt om deze taak te verwijderen."
"TASK_CREATION","Creatie van de taak van de App"
"THIS_ALLOWS","Deze nieuwe optie maakt het mogelijk"
"UI_REVAMPING","UI vernieuwing van de 'Template sectie' als de specifieke pagina 'Task Template'"
"REVAMPING_TEXT","Tookan heeft nu een speciale kolom voor “Custom Fields”, die eerder onder het tabblad “Workflow”. Dit onlangs verbeterde kolom heeft meer mogelijkheden dan voorheen."
"DATA_TYPES","Nieuwe data-types in de “Aangepast veld"
"DAATA_TYPE_TEXT","Data-type zoals tabellen worden toegevoegd in de optie “Custom Field”."
"FILTER_OPTION","optie “Filters” in de “All Task pagina”"
"FILTER_TEXT","De optie van de “Filters” wordt ingevoerd om de “All Task pagina”. Deze optie kan worden gebruikt om te sorteren door middel van specifieke taken in overeenstemming met hun “Start” en “End” date."
"TRACKING_STATUS","De klant volgen linkstatus"
"TRACKING_STATUS_TEXT","Deze functie heeft de mogelijkheid om te laten zien dat de vraag of de klant de tracking schakel van de levering vooruitgang heeft geopend, of niet."
"WEB_DASHBOARD","Web Dashboard is nu Mobile Responsive"
"WEB_DASHBOARD_TEXT","Zaakvoerder / eigenaar kunt nu de Tookan dashboard op elk mobiel apparaat, zoals mobiele telefoon, iPad, Android Tabs, etc."
"BULK_IMPORT","Bulkimport agent via een CSV-bestand"
"BULK_IMPORT_TEXT","Met deze functie kunnen de gebruikers agenten toe te voegen in één keer. U kunt maken en vervolgens uploaden van een CSV-bestand voor alle informatie op de agenten in de Tookan's “Agent Section”."
"INTEGRATIONS","diverse integraties"
"INTEGRATIONS_TEXT","Tookan heeft met succes uitgevoerd integraties met Zapier, Shopify, Square, QuickBooks, Xero, Revel, GloriaFoods, Clover, OpenDining, Pinnacle Cart, enz."
"CUSTOM_WEBFORMS","Custom Webforms"
"CUSTOM_WEBFORMS_TEXT","Gebruikers kunnen nu hun eigen “Custom Webforms”. Alle taken die in de webformulieren automatisch worden toegevoegd aan de “Niet toegewezen” tab op het dashboard."
"APRIL_20","20 april"
"EXPORT","Exporteren"
"START_DATE","Begin datum"
"END_DATE","Einddatum"
"CHECK_ALL","check All"
"SET_AS_DEFAULT_TEMPLATE","Instellen als standaard template"
"GETTING","Getting"
"AWAY","weg"
"BULK_ASSIGN","bulk toewijzen"
"UNCHECK_ALL","Haal het vinkje weg Alle"
"ANALYTICS_AND_REPORTS","Analytics en rapporten"
"REPORTS","rapporten"
"TEMP_ID","ID kaart"
"SUCCESSFUL_TASKS","succesvolle Taken"
"CANCELLED_TASKS","Geannuleerde Taken"
"FAILED_TASKS","Mislukt Taken"
"TOTAL_TASKS","Totaal Taken"
"ONTIME_TASKS","Op time taken"
"DELAYED_TASKS","vertraagde taken"
"INTRANSIT_TIME","Intransit (uren)"
"IDLE_TIME","Idle Time (uren)"
"TOTAL_TIME","Totale tijd (uren)"
"INTRANSIT_DISTANCE","Intransit Afstand (KM)"
"IDLE_DISTANCE","Idle Afstand (KM)"
"TOTAL_DISTANCE","Totale afstand (KM)"
"TIME_PRODUCTIVITY","Tijd Productiviteit (%)"
"TASK_PERFORMANCE","Taakuitvoering"
"TASK_COMPLETION","Task Completion"
"TASK_COMPLETION_TITLE","Grafiek met succesvolle v / s is mislukt taken."
"TASK_PUNCTUALITY","Task Punctualiteit"
"TASK_PUNCTUALITY_TITLE","Grafiek die on-time v / s vertraagde taken."
"EFFECTIVENESS","effectiviteit"
"TIME_BASED_ACTIVITY","Time Based Activity"
"TIME_BASED_ACTIVITY_TITLE","Grafiek die vloot totaal intransit v / s totale inactiviteit."
"DISTANCE_BASED_ACTIVITY","Afstand gebaseerde activiteit"
"DISTANCE_BASED_ACTIVITY_TITLE","Grafiek van de totale vloot intransit en stationair afstand."
"TIME_BASED_PRODUCTIVITY","Time Based Productivity"
"TIME_BASED_PRODUCTIVITY_TITLE","Grafiek die vloot efficiency op basis van intransit om de totale taak tijd ratio."
"TASK_EFFICIENCY","Task Efficiency"
"SUCCESSFUL_TASK","geslaagd"
"SUCCESSFUL_TASK_TITLE","Grafiek die succesvol totale taken verhouding, uitgedrukt in procenten."
"ON_TIME_TASK_TITLE","Grafiek die op tijd om de totale taak verhouding, uitgedrukt in procenten."
"PAST_WEEK","Vorige week"
"PAST_MONTH","Afgelopen maand"
"CUSTOM_DATE","Custom Date"
"EXPORT_REPORT","Rapport exporteren"
"ON_TIME_TASK","Op tijd"
"INTRANSIT_DISTANCE_UNIT","Intransit Afstand"
"IDLE_DISTANCE_UNIT","Idle Afstand"
"TOTAL_DISTANCE_UNIT","Totale afstand"
"EARNINGS","verdiensten"
"PRICINGS","pricing"
"PRICING_EARNINGS","Prijzen en Earning"
"TOTAL_ASSIGNED_TASKS","Totaal toegewezen taken"
"BALANCE_TASKS","Balance Taken"
"DECLINED_TASKS","Afgewezen Taken"
"DAYS","dagen"
"DELAYED","Vertraagd"
"COMPLETION","Voltooiing"
"PUNCTUALITY","nauwgezetheid"
"IN_HOURS","in Hours"
"PRODUCTIVITY","produktiviteit"
"IN_PERCENT","in procenten"
"TOTAL_DELETED_TASKS","Totaal verwijderd taken"
"CUSTOMER_PRICING","Customer Pricing"
"CANCELLED_TASK","Geannuleerd"
"FAILED_TASK","mislukt"
"TOTAL_ASSIGNED_TASK","Totaal toegewezen"
"BALANCE_TASK","Balans"
"DECLINED_TASK","Afgewezen"
"TOTAL_TASK","Totaal"
"AGENT_EARNINGS","Agent Earnings"
"Atribuir equipe (s)","Sta toe te voegen Agents"
"COPY","Kopiëren"
"CONFIRM","Bevestigen"
"DONE","Gedaan"
"CLOSE","Dichtbij"
"SAVE","Save"
"CLICK","Klik"
"NEXT","volgende"
"BACK","Terug"
"CREATE_NEW","Maak nieuw"
"CLICK_HERE","Klik hier"
"VIEW","Uitzicht"
"UNBLOCK","deblokkeren"
"PREVIOUS","voorgaand"
"COPIED","gekopieerde"
"HIDE","Verbergen"
"BACK_TO_ALL_TASKS","Terug Alle taken"
"OTHER_DETAILS","Andere details"
"RECURRING_RULE","terugkerende Rule"
"DUPLICATE_RULE","Duplicate Rule"
"DELETE_RULE","Regel verwijderen"
"REPEAT_TASKS","Herhaal Taken"
"COMPLETED_TASKS","voltooide taken"
"PROJECTED_TASKS","geprojecteerd Taken"
"PROJECTED_OCCURENCES","geprojecteerd voorvallen"
"CANCEL_SELECTED","annuleren Geselecteerde"
"COMPLETED_REPEATED_TASKS","Voltooid Herhaalde Taken"
"EXPORT_TASKS","Taken export"
"TASK_TIMINGS","Task Timings"
"RULE_DELETED","Deze regel is verwijderd"
"UPCOMING_TASKS","Aankomende Taken"
"ARE_YOU_SURE","Weet je het zeker"
"DISABLE_ONLY","alleen uit te schakelen"
"CANT_DISABLE","Je staat op het punt om de taken van de geselecteerde data uit te schakelen."
"SURE_DELETE","Bent u zeker dat u deze regel wilt verwijderen?"
"SUMMARY","Overzicht"
"NO_FUTURE_TASKS","No future Taken"
"COMPLETED_RECURRING_TASKS","Voltooid terugkerende taken"
"CARRY_FORWARD","Overdracht van"
"GEOFENCES","geofences"
"no","Nee"
"available_for_the_day","beschikbaar voor de dag"
"FARE_EARNED_END","voor elke taak"
"FARE_EARNED_START","Fare verdiend door de"
"COMMISION_CHARGE_AGENT","Commissie ten laste van de agent voor elke taak"
"EARNING","verdiencapaciteit"
"BASE_FARE_EARNED_START","Basistarief verdiend door de agent en ten laste van de klant op de voltooiing van de taak"
"BASE_FARE_EARNED_END","Basistarief verdiend door de Agent op de voltooiing van de taak"
"FARE_EARNED_DURATION_END","Fare verdiend door de Agent per minuut"
"FARE_EARNED_DISTANCE_END","Fare verdiend door de Agent of om {km} reisde voor de taak"
"PERCENTAGE_TOTAL_EARNING","Percentage van het totale tarief in mindering gebracht op de Agent verdiencapaciteit"
"FARE_CHARGE_CUSTMER","Fare ten laste van de klant voor elk"
"PERCENTAGE_GIVEN_CUSTOMER","Percentage korting gegeven aan de klant"
"BASE_FARE_CHARGED_CUSTOMER","Basistarief ten laste van de klant op"
"FARE_CHARGED_CUSTOMER_MINUTE","Fare laste van de klant per minuut"
"FARE_CHARGED_CUSTOMER_DISTANCE","Fare laste van de klant voor elke {km} reisde voor de"
"FARE_DEDUCTION_CUSTOMER","Percentage van het totale tarief in mindering gebracht als korting voor de klant"
"EARNING_N_PRICING","Beide verdienen en prijzen"
"FARE_CHARG_CUST_EARN_AGENT","Fare ten laste van de klant of verdiend door de agent voor elk"
"PER_DIS_CUSTOMER_COMMISION_CHARGE_AGENT","Percentage korting gegeven aan de klant of provisie aan de agent voor elk"
"CHARGED_TO_CUSTOMER_ON","en ten laste van de klant op"
"CHARGED_TO_CUSTOMER_ONMINUTE","en ten laste van de klant per minuut"
"CHARGED_TO_CUSTOMER_DISTANCE","en ten laste van de klant voor elke {km} reisde voor de"
"EARNING_AS_DISC_CUSTOMER","Percentage van het totale tarief in mindering gebracht op de agent verdienen en als korting voor de klant"
"HI","Hoi"
"NICE_TO_MEET","Aangenaam kennis te maken"
"SEND_LINKS","We gebruiken dit om u de links en referenties te sturen naar onze mobiele app te downloaden."
"LAST_ONE","Dit is echt de laatste"
"GLAD_TO_HAVE","We zijn blij om u aan boord te hebben."
"TAKE_TOUR","Neem een ​​rondleiding"
"ALMOST_THERE","We zijn er bijna"
"CONGRATULATIONS","Hartelijk gefeliciteerd!"
"FIRST_TASK","op het creëren van uw eerste taak"
"HAPPY_DISPATCHING","gelukkig Dispatching"
"CANT_FIND","We konden deze pagina niet vinden."
"PAGE_DONT_EXIT","De pagina die u zoekt bestaat niet."
"search_placeholder_cusotmer","Zoek Taken door Cusotmer"
"SMALL_ICON","Kies Small Icon"
"NAVIGATION","NAVIGATION ICON"
"SCOPE","SCOPE"
"LIMITED","Beperkt"
"GLOBAL","Globaal"
"MAX_LIMIT","Maximum 50 karakters"
"LONG_DESCRIPTION","LANGE BESCHRIJVING"
"PROMO_SETTINGS","promotie Instellingen"
"COUPON_CODE","COUPON CODE"
"FLAT_OFF","Flat Off"
"PERCENT_OFF","percent Off"
"VALUE_GRETER_MSG","Deze waarde moet groter dan één zijn."
"DATE_AND_TIME","Datum en tijd"
"START","BEGIN"
"END","EINDE"
"END_TIME_GREATER_MSG","Eindtijd moet groter zijn dan de huidige tijd."
"USAGE","Gebruik"
"MAX_USAGE_TOTAL","MAXIMUM keer dat een promotie worden gebruikt (IN TOTAAL)"
"MAX_USAGE_PER_CUSTOMER","MAXIMUM GEBRUIK PER KLANT"
"CREATE_A_PROMOTION","Maak Promotion"
"EDIT_PROMOTION","bewerken Promotion"
"START_DATE_TIME","Start datum en tijd"
"END_DATE_TIME","End Datum en tijd"
"FLAT","VLAK"
"OFF","Uit"
"FREE_CREDITS","gratis Credits"
"FREE_TASKS","gratis Taken"
"PROMOTION","BEVORDERING"
"COUPON","COUPON"
"REFERRAL","DOORVERWIJZING"
"AMT_TO_BE_DISCOUNTED","BEDRAG moet worden verdisconteerd,"
"SELECT_START_DATE_TIME","Selecteer Start Datum Tijd"
"SELECT_END_DATE_TIME","Select End Datum Tijd"
"SHORT_DESC","Een korte beschrijving van de promotie"
"DETAILED_DESC","Een gedetailleerde beschrijving van de promotie"
"PERCENTAGE_TO_BE_DISCOUNTED","PROCENT moet worden verdisconteerd,"
"sign_up_for_free","Meld je aan voor een gratis account!"
"signing_up","Inschrijven"
"sign_up_successful","Uw inschrijving was succesvol"
"valid_email","Gelieve een geldig e-mailadres in te vullen"
"field_required","Dit veld is verplicht."
"try_tookan_free","Probeer Tookan 14 dagen gratis"
"oops_email_alredy_exist","Oeps, een account met deze e-mail bestaat al. Als u de eigenaar bent van dit account, dan kunt u"
"login_to_continue","log in om verder te gaan."
"pwd_must_6_char","Het wachtwoord moet op zijn minst 6 tekens lang zijn"
"setting_up_dashboard","Het opzetten van dashboard!"
"initiating_walkthrough","Initiëren van een walkthrough"
"download_agent_app","Download Agent App"
"sent_sms_to_download_app","Wij hebben u een SMS / e-mail aan onze agent app te downloaden gestuurd."
"login_with_cred","Log in met uw referenties om te beginnen met het ontvangen van nieuwe taken zodra ze aan u zijn toegewezen."
"login_with_credentials","Geloofsbrieven:"
"walk_for_product_demo","Dit is een walkthrough voor product demonstratie - Skip"
"adding_2_dummy","Toevoegen van 2 Dummy Agents"
"added_2_dummy_agents","We hebben 2 dummy agenten toegevoegd aan je team voor het voltooien van de walkthrough."
"new_received_task","Nieuwe Ontvangen Taken"
"see_all_your_task","Hier vindt u al uw taken / orders / boekingen ontvangen van uw klanten te zien."
"smart_auto_assignment","Smart Auto-opdracht"
"smart_engine","Onze intelligente zoekmachine biedt de beste beschikbare agent te vinden voor de taak automatisch te voltooien."
"agent_live_tracking","Agent live tracking"
"track_the_location","Je zult in staat zijn om de locatie van al uw agenten in real-time hier."
"walk_complete","Uw walkthrough is nu voltooid."
"successfully_added_first_task","U hebt toegevoegd en uw eerste taak. Nu ben je klaar om het platform te verkennen op uw eigen. Als je ooit een hand nodig hebt, neem dan gerust contact met ons op."
"go_to_your_dashboard","अपने डैशबोर्ड पर जाएं"
"streamline_your_business","एक हवा के साथ अपने व्यापार के संचालन को सरल बनाने के लिए, अपने पहले कार्य में जोड़ने के लिए नीचे क्लिक करें।"
"always_click_here_to_create_task","तुम हमेशा तुरन्त कार्य बनाने के लिए यहां क्लिक कर सकते।"
"click_here_to_add_manage_agents","अपने एजेंटों को जोड़ने या प्रबंधन करने के लिए यहां क्लिक करें।"
"invite_all_agents","अपने सभी एजेंटों को आमंत्रित करें और उन्हें वास्तविक समय में ट्रैकिंग शुरू।"
"add_your_own_agents","अपने स्वयं के एजेंट जोड़े"
"resend_link","पुन: भेजें लिंक"
"do_you_want_skip","क्या तुम सच में पूर्वाभ्यास को छोड़ करना चाहते हैं?"
"skip_walk","स्किप पूर्वाभ्यास"
"click_to_choose","चुनें के लिए क्लिक करें"
"ecommerce","ई-कॉमर्स"
"medical_delivery","चिकित्सा प्रसव"
"health_care","स्वास्थ्य देखभाल"
"spa_services","स्पा सेवाओं"
"can_change_workflow","आप कभी भी सेटिंग पैनल से अपने कार्यप्रवाह को बदल सकते हैं"
"choose_your_workflow","अपने कार्यप्रवाह चुनें"
