"key","value"
"SET_PRICING","კომპლექტი ფასი"
"ADD_PRODUCT_TO","რჩეულებში პროდუქტის"
"ADD_PRODUCT","დამატება პროდუქტის"
"SEARCH_CAT","ძიება კატეგორია"
"ADD_FIRST_product","სანიშნეს პირველი პროდუქტი"
"ORDER_SUMMARY","შეკვეთის შედეგი"
"STREET_ADDRESS","ქუჩის მისამართი"
"CASH_COLLECTED","ნაღდი ფულის"
"HAS_RETURN","აქვს დაბრუნება"
"DUPLICATE_DELIVERY_MSG","დარწმუნებული ხართ, რომ გსურთ შეუკვეთოთ მიწოდების გარეშე მიწოდების წერტილი (s)?"
"NO_DELIVERY","No. მიწოდების ამ მიზნით"
"RECHARGE_WALLET","გთხოვთ შევსება Wallet"
"DEBT_MSG","Merchant მიმდინარე Jugnoo ვალის {{vendorDebt}} უფრო მეტია, ვიდრე დაშვებული ღირებულება. გთხოვთ, სავაჭრო გადაიხადოთ მისი საფულე და შემდეგ დააჭირეთ Settle ღილაკს გაგრძელდება დებს მიზნით."
"SETTLE","დაბინავება"
"TELECALLER","Telecaller"
"MERCHANT_NAME","სავაჭრო დასახელება"
"LOADING_REQUIRED","Loading საჭირო"
"DROPOFF_POINT","Dropoff Point"
"UNLOADING_REQUIRED","გადმოტვირთვის საჭირო"
"ADD_DROPOFF_POINT","ADD Dropoff POINT"
"BIKE","Bike"
"MINI_TRUCK","მინი სატვირთო"
"RETURN_REQUIRED","დაბრუნება საჭირო"
"SCHEDULE_FOR_LATER","განრიგის მოგვიანებით?"
"APPLY","ვრცელდება"
"SET_ALTERNATE_NO","უცნობია, როგორც ალტერნატიული ტელეფონი No."
"CREATE_ORDER","შექმნა, რათა"
"MAP","რუკა"
"ORDER_HISTORY","შეკვეთების ისტორია"
"SUGGESTED_ADDRESSES","შემოთავაზებული მისამართები"
"DRIVER_DETAILS","მძღოლი დეტალები"
"FARE","გამოფენა"
"ACTION_FAILED","აქცია ჩაიშალა!"
"NOTIFICATION","შეტყობინება"
"ADD_NEW_OFFERING","ახალი Offering"
"OFFERING_NAME","შემოტავაზება NAME"
"OFFERING_NAME_REQUIRED","Offering სახელი აუცილებელია"
"SELECT_APP","აირჩიეთ ბიზნეს აპლიკაცია"
"DOES_CATALOG_HAVE","თუ არა თქვენი კატალოგს აქვს ..."
"CATEGORIES_AND_PRODUCTS","კატეგორიები და პროდუქტები"
"PRODUCTS_ONLY","პროდუქცია მხოლოდ"
"CATALOG_NOT_ENABLED_MSG","კატალოგი არ არის ჩართული ამ შეთავაზებას."
"BASE_PRICE_REQUIRED","ბაზის ფასი არის საჭირო"
"BASE_PRICE","ბაზის ფასი"
"GEO_FENCE_PRICING","Geo-ღობე დაფუძნებული ფასების"
"SET_DIFF_GEO_FENCE_PRICING","უცნობია სხვადასხვა ფასი სხვადასხვა Geo- ღობეები"
"GEO_FENCE_REQUIRED","Geo-ღობე არის საჭირო"
"CHANGE_PRICE_ANOTHER_GEO","შეცვლა ფასების კიდევ Geo ღობე"
"NOMORE_GEOFENCE","არსებობს უფრო geo-fence ხელმისაწვდომია"
"ENTER_BASEPRICE","შეიყვანეთ ბაზის ფასი"
"BASIC_DESC_PRODUCT","ძირითადი პროდუქტის აღწერა"
"KILO_LITRES_QUANTITY","კგ, ლიტრი, რაოდენობა და ა.შ."
"STANDARD_PRICE_PRODUCT","სტანდარტული ფასი პროდუქტი"
"APP_SETTINGS","app პარამეტრები"
"GENERAL_APP_SETTINGS","გენერალური App პარამეტრები"
"SOCIAL_PLUGINS","სოციალური Plugins"
"VERIFICATION","Verification"
"VERIFICTION_VIA_OTP","გადამოწმების მეშვეობით ერთჯერადი პაროლი"
"PAYMENT","გადახდა"
"ENABLE_CREDIT","ჩართვა საკრედიტო"
"PROMO_FEATURE","Promo ფუნქცია"
"REFERAL_FEATURE","რეფერალური მხატვრული"
"REFERAL_COMBO","რეფერალური კომბინაცია"
"REFERAL_COMBO_RQD","რეფერალური კომბინაცია არის საჭირო"
"SHARE_MSG","წილი გაგზავნა"
"SHARE_MSG_RQD","Share გაგზავნა საჭირო"
"FB_SHARE_MSG","facebook გაუზიარე გაგზავნა"
"FB_SHARE_MSG_RQD","facebook Share გაგზავნა საჭირო"
"SHARE_IMG","Share Image"
"SHARE_IMG_RQD","Share სურათი არ არის საჭირო"
"TAXES","გადასახადები"
"SERVICE_TAX","მომსახურების გადასახადი"
"SERVICE_TAX_RQD","მომსახურების გადასახადი არის საჭირო"
"IS_RQD","საჭიროა"
"OFFERING_SETTINGS","Offering პარამეტრები"
"GEN_OFFERING_SETTINGS","გენერალური Offering პარამეტრები"
"FORCE_PICKUP","Force დახვედრა და მიწოდების"
"ASSIGNMENT","სამუშაო დავალების"
"MANDATORY_DESTINATION","სავალდებულო დანიშნულების"
"DESTINATION_BEFORE_RIDE","დასვამს დანიშნულების ადრე მოთხოვნის ride"
"ENABLE_SCHEDULING","ჩართვა Ride დანიშვნა"
"SCHEDULING_NUMBER_RQD","დანიშვნა დროა საჭირო"
"TIME_GREATER_MSG","დაგეგმვისა დრო უნდა იყოს მეტი ან ტოლია 30-ე წუთზე"
"SHOW_WAIT_SCR","Show Waiting Screen"
"WAIT_SCR_TIME_RQD","ველოდები ეკრანზე დრო არის საჭირო"
"TIME_GREATER_MSG_SEC","ველოდები ეკრანზე დრო უნდა იყოს მეტი ან ტოლია 30 წამი."
"THEME_SET","თემის პარამეტრები"
"APP_ICON","app Icon"
"MAP_THEME","რუკა თემა"
"INVALID_CODE","ფერის არასწორი კოდი"
"RATING_REVIEW","რეიტინგი და მიმოხილვა"
"CANCELLATION_CONFIGURATION","გაუქმება კონფიგურაცია"
"ALLOW_CANCCELLATION","ნება გაუქმება Task შერჩეული ვარიანტი (s)"
"ON_SELECTED_OPTION","შერჩეული ვარიანტი"
"OTHER_SETTINGS","სხვა პარამეტრები"
"PREFILL_DATA","Prefill მომხმარებლის მონაცემები"
"SHOW_SERVICE_PROVIDERS","Show სერვის ცენტრები"
"CALL_TASK_AS","დარეკეთ ამოცანები,"
"LAYOUT_TYPE","განლაგება ტიპი"
"ENTER","შეიყვანეთ"
"SCHEDULE_TIME","დანიშვნა დრო"
"IN_MINUTES","წუთებში"
"WAITING_SCREEN_TIME","ველოდები ეკრანზე დრო"
"IN_SECONDS","წამში"
"ALL_PRODUCTS","ყველა პროდუქტი"
"ALL_SUB_CATEGORY","ყველა ქვე კატეგორიები"
"SUB_CATEGORY","ქვე-კატეგორია"
"BASIC_DESC","ძირითადი აღწერა"
"RANDOM_STRING","შემთხვევითი String"
"NAME_COMBINATION","სახელი Combination"
"WHITE","თეთრი"
"BLACK","შავი"
"add_from_library","რჩეულებში ბიბლიოთეკა"
"create_custom","შექმნა საბაჟო"
"your_template","თქვენი თარგები"
"fleet_can","აგენტი"
"FIELD_TYPE","ველის ტიპი"
"ACCOUNT_PROFILE","PROFILE"
"RETYPE_PASSWORD","გაიმეორე პაროლი"
"ACCOUNT_INFORMATION","ანგარიშის ინფორმაცია"
"COMPANY_NAME","რა არის თქვენი კომპანიის სახელი"
"COMPANY_ADDRESS","რა არის თქვენი კომპანიის მისამართი"
"COUNTRY","ქვეყანა"
"DISPLAY_IMAGE","ჩვენების Image"
"COMPANY_LOGO","კომპანიის ლოგო"
"PICTURE","აგენტი Picture"
"AGENT_POPOVER_TEXT_1","შეგიძლიათ დააყენოთ აგენტი ჩვენება სურათები მენიუ> სხვა> Agent> Edit ქვეშ აქციები."
"AGENT_POPOVER_TEXT_2","ჩვენება სურათები მენიუ> სხვა>"
"AGENT_POPOVER_TEXT_3","> Edit ქვეშ აქციები."
"UPLOAD_NEW_IMAGE","ახალი სურათის ასატვირთად"
"DISPLAY_AGENT_NAME_AS","ჩვენება Agent სახელი"
"SET_DEFAULT_LANGUAGE","უცნობია ნაგულისხმები ენა"
"SELECT_LANGUAGE","აირჩიეთ ენა"
"ALLOW","ნება"
"TO_CREATE_TASK","შექმნა ამოცანები"
"UNIT_PREFERENCES","განყოფილება პრიორიტეტები"
"KILOMETER","კილომეტრი"
"MILES","Miles"
"CHANGE_PASSWORD","პაროლის შეცვლა"
"ENTER_CURRENT_PASSWORD","შეიყვანეთ მიმდინარე პაროლი"
"CURRENT_PASSWORD","მიმდინარე პაროლი"
"NEW_PASSWORD","ახალი პაროლი"
"ENTER_NEW_PASSWORD","შეიყვანეთ ახალი პაროლი"
"CUSTOMIZE_AGENT","გე Agent ტექსტი"
"OLD_PASSWOWRD","ძველი პაროლი"
"BUSINESS_ADDRESS","ბიზნეს მისამართი"
"SKIP?","Skip?"
"SORRY!_THIS_PASSWORD_LINK_IS_NO_LONGER_VALID","ბოდიში! ეს პაროლი ლინკი აღარ მოქმედებს:"
"BACK_TO_LOGIN","თავში შესვლა"
"CREATE_PASSWORD","შექმენი პაროლი"
"SET_PASSWORD","დააყენეთ თქვენი პაროლი"
"WELCOME","მოგესალმებით Tookan,"
"FORGOT_PASSWORD?","დაგავიწყდა შენი პაროლი?"
"LOGIN","LOGIN ICON"
"DONT_HAVE_AN_ACCONT","არ გაქვთ ანგარიში?"
"CREATE_NEW_HERE","შექმნა ახალი აქ"
"RESET_IT","აღადგინოთ ის"
"RESET_PASSWORD","პაროლის"
"ENTER_YOUR_EMAIL_TO_RECEIVE_INSTRUCTIONS_ON_HOW_TO_RESET_YOUR_PASSWORD","შეიყვანეთ თქვენი ელ მიიღოს ინსტრუქციებით თუ როგორ უნდა აღადგინოთ თქვენი პაროლი."
"CREATE_ACCOUNT_FOR_FREE","ანგარიშის შექმნა უფასო"
"ALREADY_HAVE_AN_ACCOUNT","უკვე გაქვთ ანგარიში"
"BY_PROCEEDING_TO_CREATE_YOUR_ACCOUNT_YOU_AGREEING_TO_OUR_TERMS_OF_SERVICES_AND_PRIVACY_POLICY","გაგრძელებთ შექმნათ თქვენი ანგარიში, თქვენ ეთანხმებით, რომ ჩვენი წესები servicce და კონფიდენციალურობა."
"TERMS_&_CONDITIONS","წესები და პირობები"
"GO_TO_APP","გადასვლა App"
"REGISTER","რეგისტრაცია"
"CALL","Call"
"UPLOAD","ატვირთვა"
"SET_LANGUAGE","ენის დაყენება"
"SELECT_DASHBOARD_LANGUAGE","SELECT დაფა ენის"
"SELECT_TRACKING_PANEL_LANGUAGE","SELECT მიდევნება PANEL ენის"
"Web_Push_Notifications","ვებ Push შეტყობინებები"
"DISABLE","გამორთე"
"CUSTOMIZE_AGENT_TOOLTIP","მოვუწოდებთ მათ აგენტები, მხატვრები და მომსახურების? ხედის ჩვენების ტექსტი აქ და ეს შეიცვლება ყველგან დაფა შესაბამისად."
"search_placeholder","აირჩიეთ ან ძიება ქვეყანა .."
"DEFAULT_DASHBOARD_VIEW","Default Dashboard ნახვა"
"MAP_VIEW","რუკა ნახვა"
"LIST_VIEW","სია"
"SEARCH_CUSTOMER","ძებნა მომხმარებელთა"
"UNABLE_TO_AUTO_ASSIGN","ვერ განცხადება assign"
"AUTO_ASSIGNING","Auto მინიჭება"
"NO_AGENT","არ აგენტი ხელმისაწვდომია"
"VERSION","ვერსია"
"BATTERY","Battery"
"DEVICE","მოწყობილობა"
"NA","NA"
"IOS","iOS"
"ANDROID","Android"
"AGENT_ID","აგენტი ID"
"AGENT_NOT_OPTIMIZED","აგენტი მარშრუტი არ არის ოპტიმიზირებული."
"OPTIMIZE_NOW","ოპტიმიზაცია ახლა"
"ALL_INCLUSIVE","all_inclusive"
"HELP_OUTLINE","help_outline"
"CUSTOM","Custom"
"DURATION","ხანგრძლივობა"
"VALUE_REQUIRED","ეს მნიშვნელობა არის საჭირო."
"VIEW_EDIT","აგენტი შეიძლება ნახვა და რედაქტირება"
"SELECT_TAGS","აირჩიეთ Tags"
"TAG_NAME","TAG NAME"
"OFF_DUTY","OFF DUTY"
"ON_DUTY","მორიგე"
"EDIT_AGENT","რედაქტირება აგენტი"
"BLOCK","Block"
"INFO","ინფორმაცია"
"VIEW_ALL","ყველას ნახვა"
"NO_TASK_AVAILABLE","არარის ამოცანა ხელმისაწვდომია დღეს"
"ASSIGNED","დანიშნული"
"UNASSIGNED","თვისუფალი"
"SHOW_MORE","მეტის"
"EXPORT_PDF","ექსპორტი როგორც PDF"
"EXPORT_CSV","ექსპორტი CSV"
"SHOW_ON_MAP","აჩვენეთ on რუკა"
"retry","ისევ ცდა"
"no_recipient","არარის მიმღები"
"ACTIVE","აქტიური"
"TOTAL","სულ"
"PUT_OFF_DUTY","განათავსეთ Off-მოვალეობა"
"iOS_TEXT","iOS"
"HELP_TEXT_5","უნდა შემოხვიდეთ მობილური App გახდეს idle / აქტიური."
"SEARCH_AGENTS","ძებნა"
"LEFT","დარჩა"
"SHOW_TRAFFIC_LAYER","Show Traffic Layer"
"HIDE_COMPLETED_TASKS","დამალვა დასრულებულია ამოცანები"
"SHOW_DARK_MAP","ჩვენება Dark რუკა"
"CHECK_CIRCLE","check_circle"
"RADIO_BUTTON","radio_button_unchecked"
"SHOW_SATELLITE","Show სატელიტი"
"ARROW_DROP_DOWN","arrow_drop_down"
"ARROW_DROP_UP","arrow_drop_up"
"HIDE_OFFLINE","დამალვა Offline აგენტი"
"SHOW_TASKS_IN_CLUSTERS","Show ამოცანები მტევანი"
"SHOW_WEB_NOTIFICATION","Show ვებ შეტყობინებები"
"SATELLITE","სატელიტი"
"ROUTED_TASKS","გადამისამართდა ამოცანები"
"OTHER_TASKS","სხვა ფუნქციები"
"MOVING","მოძრავი"
"STOPPAGE","შეჩერება"
"TRAVELLED","იმოგზაურა"
"Optimize_ROUTE","ოპტიმიზაცია მარშრუტი"
"VIEW_DETAILS","ვრცლად Task Pane"
"CONTENT_COPY","content_copy"
"PERSON_OUTLINE","person_outline"
"RECURRING_TASK","განმეორებადი სამუშაო"
"VIEW_RECURRING_RULE","ნახეთ განმეორებადი წესი"
"CUSTOMER_COMMENT","მომხმარებელთა კომენტარი"
"ONE_ATTACHMENT","1 დანართი"
"ATTACHMENT","დანართი"
"S","s"
"SHOW_PATH_HISTORY","Show Path ისტორია"
"ALL_STOPS","ყველა Stops"
"DRIVER","Driver"
"DRIVER_PHONE","Driver ტელეფონი"
"TASK_VEHICLE","სამუშაო ავტომობილი"
"TASK_SOURCE","Task წყარო"
"INACTIVE","Inactive"
"MORE_INFO","მეტი ინფორმაცია"
"LESS_INFO","Less ინფორმაცია"
"TRY_TOOKAN_NOW","სცადეთ Tookan თქვენი ბიზნესის ახლა"
"FREE_SIGN_UP","უფასო რეგისტრაცია"
"ARRIVED","ჩამოვიდა"
"PARTIAL","ნაწილობრივი"
"ACCEPTED","მიღებული"
"STARTED","დაიწყო"
"INTRANSIT","გადაზიდვის პორცესში"
"DECLINED","უარი"
"ACKNOWLEDGED","აღიარა"
"INPROGRESS","პროგრესირებს"
"EFFICIENCY","ეფექტურობა (%)"
"PICKUP_DELIVERY","პიკაპის და მიწოდების"
"SEEN_BY_AGENT","ჩანს აგენტი"
"IGNORED","იგნორირებული"
"SUN","S"
"MON","M"
"TUE","T"
"WED","W"
"TRU","T"
"FRI","F"
"SAT","S"
"RECORDS_PER","ჩანაწერები ერთ გვერდზე"
"ZERO_RECORDS","ჩვენება 0 0 of 0 ჩანაწერი"
"SHOWING","ჩვენება"
"ENTRIES","მასალა"
"FILTERFROM","გაფილტრული საწყისი"
"TOTAL_RECORDS","საერთო ჩანაწერი"
"PAID","გადახდილი"
"INVALID_VAL","არასწორი მნიშვნელობა"
"ENTER_PRICE","შეიყვანეთ ფასი"
"FACEBOOK","Facebook"
"SELECT_STATUS","აირჩიეთ სტატუსი"
"DELETE_APPOINT","წაშლა დანიშვნის"
"DELETE_STOP","წაშლა stop"
"EXPORT_STOP","ექსპორტი stop"
"STOP","შეჩერება"
"CANCEL_STOP","გაუქმება stop"
"CHANGE_STOP_STATUS","შეცვლა stop სტატუსი"
"ALLOW_ALL","მისცემს ყველა"
"CHAR_REMAIN","დარჩენილი სიმბოლოები"
"TRUE","TRUE"
"FALSE","FALSE"
"ITEMS_SELECTED","ნივთები შერჩეული"
"ITEM_SELECTED","საქონელი შერჩეული"
"BY_AGENT","by აგენტი"
"SERCH_AGENTS","ძებნა აგენტები"
"IMPORT_AGENT","იმპორტი აგენტები"
"INPREGRESS","პროგრესირებს"
"ACCEPTED_TEXT","მიღებული დავალება."
"ACKNOWLEDGED_TEXT","აღიარა, რომ ამოცანა."
"STARTED_TEXT","დაიწყო ეს ამოცანა."
"INPREGRESS_TEXT","მიაღწია დანიშნულების."
"COMPLETED_TEXT","დასრულდა ამოცანა წარმატებით."
"FAILED_TEXT_1","აღინიშნება ამოცანა, რაც ვერ მოხერხდა."
"FAILED_TEXT_2","სამუშაო შეეცვალა სტატუსი ვერ მოხერხდა."
"CANCELLED_TEXT_1","აღინიშნება ამოცანა გაუქმდა."
"CANCELLED_TEXT_2","სამუშაო გაუქმდა"
"DECLINED_TEXT","უარი ამოცანა."
"NO_TASK","არარის ამოცანა ხელმისაწვდომია დღეს"
"CLEAR","ნათელი"
"EXPORT_TABLE","ექსპორტი"
"ORDER_ID","შეკვეთის ნომერი"
"FILTER_COLUMNS","filter Columns"
"AGENT_NAME","აგენტის სახელი და გვარი"
"task_status","ამოცანა სტატუსი"
"TODAY_TASKS","დღევანდელი ამოცანები"
"CUSTOM_SELECTION","Custom შერჩევა"
"INCLUDE_TIMELINE","მოიცავს აქტიურობა Timeline"
"DUPLICATE","დუბლიკატი"
"FILTER_TASK","ფილტრი თარიღი"
"End_DATE","დასრულების თარიღი"
"CHANGE","შეცვლა"
"EDIT_TASK","Edit სამუშაო"
"CHOOSE","არჩევა Icon"
"TEMPLATE_CSV","არჩევა Task template, რომ თქვენ გვინდა, რომ CSV."
"EMAIL_CC","გსურთ სს ვინმე სხვა ამ ელ?"
"DELETE_THESE","თქვენ შლით ამ ამოცანებს."
"DELETE_THIS","თქვენ აპირებთ წაშალოთ ეს ამოცანა."
"TASK_CREATION","შექმნა ამოცანა App"
"THIS_ALLOWS","ეს ახალი ვარიანტი საშუალებას"
"UI_REVAMPING","UI განახლების რომ ""თარგი მონაკვეთზე როგორც ერთგულ"" Task თარგი ""გვერდი"
"REVAMPING_TEXT","Tookan ახლა აქვს გამოყოფილი სვეტი ""Custom Fields"" რომელიც ადრე მდებარეობს ქვეშ ""სამუშაოს"" tab. ეს ახლად გაუმჯობესდა სვეტი აქვს მეტი პარამეტრები, ვიდრე ადრე."
"DATA_TYPES","New მონაცემთა ტიპების ""საბაჟო სფეროში"
"DAATA_TYPE_TEXT","მონაცემთა ტიპი მსგავსად, მაგიდები ემატება ""საბაჟო სფეროში"" ვარიანტი."
"FILTER_OPTION","""Filters"" ვარიანტი ""ყველა სამუშაო Page"""
"FILTER_TEXT","ვარიანტი ""Filters"" გააცნო ""ყველა სამუშაო Page"". ეს ვარიანტი შეიძლება გამოყენებულ იქნას დასალაგებლად მეშვეობით კონკრეტული ამოცანების შესაბამისად, მათი ""Start"" და ""End"" თარიღი."
"TRACKING_STATUS","მომხმარებელს თვალთვალის ლინკები სტატუსი"
"TRACKING_STATUS_TEXT","ეს ფუნქცია აქვს უნარი აჩვენებს, რომ თუ არა მომხმარებელს გაიხსნა თვალთვალის რგოლი მიწოდების პროგრესი, თუ არა."
"WEB_DASHBOARD","ვებ Dashboard არის პორტალის საპასუხო"
"WEB_DASHBOARD_TEXT","ბიზნეს მენეჯერი / მფლობელი ახლა სანახავად Tookan დაფა ნებისმიერი მობილური მოწყობილობა, როგორიცაა Smartphone, iPad, Android Tabs, და ა.შ."
"BULK_IMPORT","ნაყარი იმპორტი აგენტები მეშვეობით .CSV ფაილი"
"BULK_IMPORT_TEXT","ეს ფუნქცია საშუალებას აძლევს მომხმარებლებს რჩეულებში აგენტები ერთ go. თქვენ შეგიძლიათ შექმნათ და შემდეგ ატვირთეთ CSV ფაილი ყველა ინფორმაციას აგენტები შევიდა Tookan ს ""აგენტი სექცია""."
"INTEGRATIONS","სხვადასხვა Integrations"
"INTEGRATIONS_TEXT","Tookan წარმატებით ჩატარებული აქვს ინტეგრაციის Zapier, Shopify, მოედანზე, QuickBooks, Xero, Revel, GloriaFoods, Clover, OpenDining, Pinnacle კალათა, და ა.შ."
"CUSTOM_WEBFORMS","Custom WebForms"
"CUSTOM_WEBFORMS_TEXT","მომხმარებელს შეუძლია ახლა შექმნას საკუთარი ""Custom WebForms"". ყველა ამოცანები შეიქმნა WebForms ავტომატურად იქნება დაემატა ""თვისუფალი"" tab დაფა."
"APRIL_20","20 აპრილი"
"EXPORT","ექსპორტი"
"START_DATE","დაწყების თარიღი"
"END_DATE","დასრულების თარიღი"
"CHECK_ALL","შეამოწმეთ ყველა"
"SET_AS_DEFAULT_TEMPLATE","უცნობია, როგორც ნაგულისხმები template"
"GETTING","მიღების"
"AWAY","მოშორებით"
"BULK_ASSIGN","Bulk მიანიჭეთ"
"UNCHECK_ALL","მონიშვნის მოხსნა ყველა"
"ANALYTICS_AND_REPORTS","ანალიტიკა და ანგარიშები"
"REPORTS","ანგარიშები"
"TEMP_ID","Id"
"SUCCESSFUL_TASKS","წარმატებული ამოცანები"
"CANCELLED_TASKS","გაუქმებულია ამოცანები"
"FAILED_TASKS","ვერ ამოცანები"
"TOTAL_TASKS","სულ ამოცანები"
"ONTIME_TASKS","დრო ამოცანები"
"DELAYED_TASKS","გადადებული ამოცანები"
"INTRANSIT_TIME","InTransit დრო (საათი)"
"IDLE_TIME","Idle დრო (საათი)"
"TOTAL_TIME","სულ დრო (საათი)"
"INTRANSIT_DISTANCE","InTransit მანძილი (კმ)"
"IDLE_DISTANCE","Idle მანძილი (კმ)"
"TOTAL_DISTANCE","სულ მანძილი (კმ)"
"TIME_PRODUCTIVITY","დრო ნაყოფიერების (%)"
"TASK_PERFORMANCE","დავალების შესრულების"
"TASK_COMPLETION","დავალების შესრულების"
"TASK_COMPLETION_TITLE","დიაგრამა გვიჩვენებს წარმატებული v / s ვერ ამოცანები."
"TASK_PUNCTUALITY","სამუშაო პუნქტუალურობა"
"TASK_PUNCTUALITY_TITLE","დიაგრამა გვიჩვენებს on-time v / s დაგვიანებული ამოცანები."
"EFFECTIVENESS","ეფექტურობა"
"TIME_BASED_ACTIVITY","დრო დაფუძნებული აქტიურობა"
"TIME_BASED_ACTIVITY_TITLE","დიაგრამა გვიჩვენებს ფლოტის სულ InTransit v / s სულ უსაქმურ დროს."
"DISTANCE_BASED_ACTIVITY","მანძილი დაფუძნებული აქტიურობა"
"DISTANCE_BASED_ACTIVITY_TITLE","დიაგრამა გვიჩვენებს ფლოტის სულ InTransit და მოჩვენებითი მანძილი."
"TIME_BASED_PRODUCTIVITY","დროის მიხედვით ნაყოფიერების"
"TIME_BASED_PRODUCTIVITY_TITLE","დიაგრამა გვიჩვენებს ფლოტის ეფექტურობის საფუძველზე InTransit საერთო დავალების დროს რაციონი."
"TASK_EFFICIENCY","სამუშაო ეფექტურობა"
"SUCCESSFUL_TASK","წარმატებული"
"SUCCESSFUL_TASK_TITLE","დიაგრამა გვიჩვენებს წარმატებული საერთო ამოცანები რაციონი გამოხატული პროცენტული."
"ON_TIME_TASK_TITLE","დიაგრამა გვიჩვენებს on-time საერთო ამოცანაა რაციონი გამოხატული პროცენტული."
"PAST_WEEK","გასული კვირის"
"PAST_MONTH","გასულ თვეში"
"CUSTOM_DATE","Custom თარიღი"
"EXPORT_REPORT","ექსპორტი ანგარიში"
"ON_TIME_TASK","დროზე"
"INTRANSIT_DISTANCE_UNIT","InTransit მანძილი"
"IDLE_DISTANCE_UNIT","Idle მანძილი"
"TOTAL_DISTANCE_UNIT","სულ მანძილი"
"EARNINGS","მოგება"
"PRICINGS","ფასები"
"PRICING_EARNINGS","ფასები და რამაც"
"TOTAL_ASSIGNED_TASKS","სულ დასახული ამოცანები"
"BALANCE_TASKS","ბალანსი ამოცანები"
"DECLINED_TASKS","უარი ამოცანები"
"DAYS","დღე"
"DELAYED","გადაიდო"
"COMPLETION","დასრულება"
"PUNCTUALITY","პუნქტუალურობა"
"IN_HOURS","საათები"
"PRODUCTIVITY","ნაყოფიერების"
"IN_PERCENT","პროცენტი"
"TOTAL_DELETED_TASKS","სულ ამოღებულია ამოცანები"
"CUSTOMER_PRICING","სამომხმარებლო ფასები"
"CANCELLED_TASK","გაუქმდა"
"FAILED_TASK","ვერ"
"TOTAL_ASSIGNED_TASK","სულ მინიჭებული"
"BALANCE_TASK","ბალანსი"
"DECLINED_TASK","უარი"
"TOTAL_TASK","სულ"
"AGENT_EARNINGS","აგენტი მოგება"
"Atribuir equipe (s)","ნება რჩეულებში აგენტები"
"COPY","ასლი"
"CONFIRM","დაადასტურეთ"
"DONE","შესრულებულია"
"CLOSE","Close"
"SAVE","გადარჩენა"
"CLICK","დაწკაპეთ"
"NEXT","შემდეგი"
"BACK","უკან"
"CREATE_NEW","შექმენი ახალი"
"CLICK_HERE","დააკლიკე აქ"
"VIEW","კალენდარი"
"UNBLOCK","Unblock"
"PREVIOUS","წინა"
"COPIED","გადაწერა"
"HIDE","დამალვა"
"BACK_TO_ALL_TASKS","უკან ყველა ამოცანები"
"OTHER_DETAILS","სხვა დეტალები"
"RECURRING_RULE","განმეორებადი Rule"
"DUPLICATE_RULE","Duplicate Rule"
"DELETE_RULE","წესის წაშლა"
"REPEAT_TASKS","განმეორებით ამოცანები"
"COMPLETED_TASKS","დასრულებული ამოცანები"
"PROJECTED_TASKS","დაპროექტებული ამოცანები"
"PROJECTED_OCCURENCES","დაპროექტებული Occurences"
"CANCEL_SELECTED","გაუქმება შერჩეული"
"COMPLETED_REPEATED_TASKS","დასრულებული განმეორებითი ამოცანები"
"EXPORT_TASKS","ექსპორტი ამოცანები"
"TASK_TIMINGS","სამუშაო დროის"
"RULE_DELETED","ეს წესი წაიშალა"
"UPCOMING_TASKS","მომავალი ამოცანების"
"ARE_YOU_SURE","დარწმუნებული ხარ"
"DISABLE_ONLY","გამორთე მხოლოდ"
"CANT_DISABLE","დარწმუნებული ხართ, რომ გამორთოთ ამოცანები შერჩეული ვადები."
"SURE_DELETE","დარწმუნებული ხართ, რომ გსურთ წაშალოთ ეს წესი?"
"SUMMARY","შემაჯამებელი"
"NO_FUTURE_TASKS","არარის სამომავლო ამოცანები"
"COMPLETED_RECURRING_TASKS","დასრულებული განმეორებადი ამოცანების"
"CARRY_FORWARD","გადასატანი წინ"
"GEOFENCES","Geofences"
"no","არარის"
"available_for_the_day","ხელმისაწვდომია დღეს"
"FARE_EARNED_END","თითოეული ამოცანა"
"FARE_EARNED_START","Fare მიღებული"
"COMMISION_CHARGE_AGENT","საკომისიო აგენტი თითოეული ამოცანა"
"EARNING","რამაც"
"BASE_FARE_EARNED_START","Base მგზავრობის მიღებული აგენტი და ბრალი მომხმარებელს ამოცანა დასრულების"
"BASE_FARE_EARNED_END","Base მგზავრობის მიღებული აგენტი ამოცანა დასრულების"
"FARE_EARNED_DURATION_END","გამოფენა მიერ გამომუშავებული აგენტი წუთში"
"FARE_EARNED_DISTANCE_END","Fare მიღებული Agent ან ყოველ {კმ} იმოგზაურა ამოცანა"
"PERCENTAGE_TOTAL_EARNING","პროცენტული სულ მგზავრობის გამოაკლდება Agent რამაც"
"FARE_CHARGE_CUSTMER","მგზავრობის ღირებულებაა დამკვეთის თითოეული"
"PERCENTAGE_GIVEN_CUSTOMER","პროცენტული ფასდაკლების გადაეცა მომხმარებელს"
"BASE_FARE_CHARGED_CUSTOMER","Base მგზავრობის ბრალი მომხმარებელს"
"FARE_CHARGED_CUSTOMER_MINUTE","მგზავრობის ღირებულებაა დამკვეთის წუთში"
"FARE_CHARGED_CUSTOMER_DISTANCE","მგზავრობის ღირებულებაა დამკვეთის ყველა {კმ} იმოგზაურა, რომ"
